word,score,frequency,polarity
aggressiveness,0.0,0,0.0
aghast,-0.3307921951528896,1,-2.9987507492783028e-06
agonize,0.0,2,0.0
agonizing,0.13775079581174837,4,4.995042908593904e-06
agonizingly,0.0,1,0.0
agony,-1.0903111922169488,1,-9.884064837430413e-06
agreeable,-0.004245668393310642,4,-1.5395407101117368e-07
ailing,0.530223792052855,2,9.613340441534856e-06
ailment,0.881822378954416,1,7.994038427653122e-06
aimless,-0.3285781048242691,1,-2.97867922059894e-06
alarm,-0.16956095068820615,6,-9.22278763601883e-06
alarmed,0.317473596200104,6,1.7268077030193308e-05
alarming,-0.5788863246750678,6,-3.14868819513227e-05
alarmingly,-0.02990861232343056,1,-2.711323753370552e-07
alienate,-0.016128599266212656,1,-1.4621157887963608e-07
alienated,-1.0076820662874593,0,-0.0
allege,0.0,1,0.0
allergic,-0.17841704364554922,78,-0.00012615836646136198
allergies,-0.0917634620438492,162,-0.00013476276721152724
allergy,0.021437472851856702,121,2.3514950730438412e-05
alluring,1.4515302910361256,6,7.895187876182353e-05
aloof,-0.06915867246913963,10,-6.2694834982449136e-06
altercation,0.0,1,0.0
amaze,0.314712974237439,20,5.705973605972967e-05
amazed,0.1823640293757396,143,0.00023640700027858545
amazement,-0.0850972135680027,10,-7.714369827577074e-06
amazes,-0.20143816440453594,8,-1.4608877846399125e-05
amazing,0.34553644622404533,6736,0.02109993202579249
amazingly,0.15474131051799886,279,0.00039137726076078036
ambiguity,0.24290613144259118,1,2.202031832495614e-06
ambiguous,-0.15707716169446478,4,-5.695844862459062e-06
ambitious,-0.2524534758569662,11,-2.5174401544978952e-05
ambitiously,0.7028788605538737,1,6.371850789174814e-06
ambivalence,-1.0037519357630886,0,-0.0
ambivalent,-0.615257570459765,4,-2.2310128563494335e-05
ameliorate,-0.29489488093253863,0,-0.0
amenable,0.546343425642364,5,2.476400261274427e-05
amenity,-0.8002014247980815,0,-0.0
amiable,0.8215540503767533,6,4.4686105541297434e-05
amicable,0.4845251689006971,10,4.392395693053187e-05
amicably,0.0,1,0.0
amiss,-0.16254583175392123,2,-2.947073370572409e-06
ample,0.08779471616677718,297,0.0002363795730353805
amply,-0.8392477429524677,4,-3.043233588804162e-05
amuse,-0.6789840225824004,12,-7.38628254101061e-05
amusing,0.21740620798113197,37,7.292203513101155e-05
amusingly,-0.23233210661460976,1,-2.1061744775143666e-06
anemic,0.049230764281327236,5,2.23147331526277e-06
angel,0.034517164339555303,59,1.8461723289219135e-05
angelic,0.0,1,0.0
anger,-0.39292835617311017,3,-1.0686112487710367e-05
angrily,-0.3235998314975203,2,-5.867098748935188e-06
angry,-0.3224586513124332,44,-0.00012862098320865796
anguish,0.0,0,0.0
annoy,0.2124408325209802,4,7.703411568161734e-06
annoyance,-0.12615698361719346,18,-2.058585536315368e-05
annoyances,-0.07545688138754045,1,-6.840438889270279e-07
annoyed,-0.4727977835362982,60,-0.0002571649624891478
annoying,-0.15313420899044045,177,-0.0002457143957148759
annoyingly,-0.5049313074766674,7,-3.204169297739708e-05
annoys,-0.12966268303655226,9,-1.0578951566757052e-05
anomalous,0.0,0,0.0
anomaly,-0.4153526130197232,11,-4.1418536335934685e-05
antagonistic,0.0,1,0.0
antipathy,0.14804784876238233,1,1.3421072320041911e-06
antiquated,0.657113059289987,3,1.7870901802828037e-05
anxiety,0.6637993359606141,7,4.212306546753965e-05
anxious,-0.1293939562243817,19,-2.2287056189495536e-05
anxiously,0.3882870890474866,9,3.167966459457329e-05
apathetic,-0.4777251452093767,3,-1.299225306525365e-05
apathetically,-0.9183293547751328,0,-0.0
apathy,0.0,1,0.0
apocalypse,-0.17595881232445354,1,-1.5951301996596277e-06
apocalyptic,0.3140372198140131,1,2.846860845018703e-06
appalled,-0.5560684222464987,5,-2.52048056498277e-05
appalling,-0.9562157425354205,2,-1.733688228692631e-05
appallingly,-1.166239130081825,1,-1.0572379023495828e-05
appeal,-0.1109791924290092,79,-7.947925121830954e-05
appealing,-0.3289770901360628,120,-0.0003578755399902777
applaud,-0.21044154993732497,10,-1.9077286731694767e-05
appreciable,3.469446951953614e-18,2,6.29035799465799e-23
appreciate,0.07112044897970292,503,0.00032430047898459403
appreciated,-0.021462386889869987,310,-6.031493006853138e-05
appreciates,-0.36599143362720143,14,-4.644982386710924e-05
appreciative,-0.0685341656789525,22,-1.3668313343640242e-05
appreciatively,0.0,3,0.0
apprehension,0.17762797084802937,2,3.2205234493342284e-06
apprehensive,0.015732556857347937,18,2.567183604680109e-06
apprehensively,-0.9069393141243858,0,-0.0
appropriate,-0.07672518360362379,87,-6.0512111082542564e-05
approval,0.37420855581960527,38,0.00012890875823719518
approve,-0.15793587503405082,19,-2.7203169482793634e-05
arbitrary,-0.004831485689657744,4,-1.7519665269359964e-07
ardent,0.0,1,0.0
arduous,0.23920045842080978,4,8.67375427144628e-06
argumentative,-0.794826800505951,0,-0.0
arrogance,-0.9546458365028362,1,-8.654209378141929e-06
arrogant,-0.7225083456271806,5,-3.274899581303511e-05
arrogantly,0.0,0,0.0
articulate,-0.27952158778567554,2,-5.067928343498786e-06
ashamed,-0.11119319831689053,25,-2.52001627950527e-05
asinine,-0.5814007523651608,1,-5.27060785391316e-06
aspirations,0.0,0,0.0
aspire,0.13262026312803324,7,8.415754164592809e-06
assail,0.7256131701030618,1,6.577945518113152e-06
assault,0.20660553647577334,3,5.618861476088479e-06
assurance,-0.27265275214370344,6,-1.4830174171536765e-05
assurances,0.8969722631933863,2,1.6262755202490913e-05
assure,0.35540377953202645,33,0.00010632150053990458
assuredly,0.8821366325712331,4,3.19875490008606e-05
assuring,-0.5127322540498443,5,-2.3240515549353836e-05
astonished,-0.21098736185549918,7,-1.338873658769372e-05
astonishing,-0.18825208826709067,9,-1.535915868374414e-05
astonishingly,-0.2154186582715088,4,-7.81139183288945e-06
astonishment,-0.8250310710940517,0,-0.0
astound,0.30647758274823783,3,8.334990012190313e-06
astounded,-0.09674231941994449,6,-5.262024444924911e-06
astounding,0.09161253093028332,8,6.6440055066835875e-06
astoundingly,0.20602771543717677,3,5.60314700672224e-06
astray,-0.07648951893295702,3,-2.0802153639640204e-06
atrocious,-0.5351841900462883,15,-7.277457030817082e-05
atrocities,-0.06347677438379809,0,-0.0
atrocity,-0.6743154986901152,1,-6.1129135952326645e-06
atrophy,0.0,0,0.0
attack,-0.057457275143654875,30,-1.5626128676544703e-05
attacks,-0.17044213898796678,1,-1.545119562940502e-06
attentive,0.10352119171594706,2153,0.002020497921896782
attraction,0.37489400818753627,48,0.00016313038158826708
attractive,0.09320373776983255,92,7.773315089134797e-05
attractively,0.6009521172173418,9,4.9030632353876134e-05
attune,-1.1416588943351988,0,-0.0
audacious,0.0,1,0.0
audaciously,0.0,0,0.0
audacity,-0.429755648679314,3,-1.1687670619508132e-05
audible,0.12411947840838966,4,4.5007516420411445e-06
audibly,-1.0095360317732185,0,-0.0
auspicious,-0.2112329257878796,3,-5.744708343428872e-06
austere,0.22472393145819056,3,6.11161086369841e-06
authentic,0.23883687230976317,6573,0.014231481839289939
authoritarian,-0.13530948120922195,0,-0.0
authoritative,-1.180777216687756,0,-0.0
available,-0.054837848847929166,1298,-0.0006452681334839277
avalanche,0.7728734610990431,2,1.4012754257982832e-05
averse,0.041015553690358086,4,1.4872832450496995e-06
aversion,-0.4360702219307028,7,-2.767193865936832e-05
avid,0.1594984127751809,21,3.0364125358342843e-05
avidly,-0.49383944191669993,1,-4.4768329427676544e-06
award,0.044526734985934346,105,4.238334850442486e-05
awarded,-0.07099254847967876,7,-4.5050116884938025e-06
awards,-0.4159952137296701,54,-0.00020364193220380914
awe,0.1801708719626502,24,3.919953700574385e-05
awed,-0.2821984219671669,3,-7.674691921870188e-06
aweful,-1.1271621970557106,1,-1.0218132508890497e-05
awesome,0.3541247275141978,3756,0.012057768801952017
awesomely,0.14004222145326922,25,3.173833320942553e-05
awesomeness,0.3992343896556423,36,0.00013029134283023408
awestruck,0.0,2,0.0
awful,-0.6476221347578105,136,-0.0007984462906995035
awfully,-0.18070660898511295,15,-2.457256037328161e-05
awfulness,-0.5706373966098087,0,-0.0
awkward,-0.20745692857641213,147,-0.0002764587843416969
awkwardness,0.8380829920847973,7,5.318267559236317e-05
awsome,0.44354278575152245,19,7.639663610986245e-05
babble,0.0,1,0.0
backbone,-0.4080816059771406,0,-0.0
backward,-0.5488183512716149,1,-4.975236617456395e-06
bad,-0.2792554180676017,3726,-0.009432559946694622
badly,-0.2741378480703114,41,-0.0001018915036794739
baffle,-0.7104329609314539,0,-0.0
baffled,-0.02646247806506398,13,-3.1185950035883574e-06
baffling,-0.07671092347441189,2,-1.3908244669460953e-06
bait,-0.7288097421032124,2,-1.3213847196142006e-05
balanced,0.13967993424799702,282,0.00035708223604328853
balk,-0.789333236241663,2,-1.4311181873659015e-05
banal,0.5634041933201066,2,1.0214925089658356e-05
bane,-0.35220500748386196,1,-3.192865628536506e-06
banish,-0.5335870379547415,0,-0.0
bankrupt,-0.3815600040192564,1,-3.458979276758738e-06
barbarian,0.5740350418108969,1,5.2038350268416e-06
barbaric,0.3377694991551935,3,9.186007591928027e-06
barbarous,0.0,1,0.0
bargain,0.1243475593807855,114,0.00012850713234892165
barren,-1.2077236752599012,2,-2.1896902824039546e-05
baseless,1.5427741105130957,1,1.398580464611636e-05
bash,-0.23081916661430463,9,-1.8832132168694963e-05
bashed,0.0,0,0.0
bashing,0.4011671364860083,6,2.1820350094425256e-05
bastard,-0.11741022637865206,24,-2.5544786810693948e-05
bastards,-0.2643056254857769,10,-2.3960259766637377e-05
battered,-0.12110054827048737,161,-0.00017674905513143384
battering,-0.309769292906807,1,-2.808170545796455e-06
batty,0.06625916566372375,2,1.2013265463461834e-06
beautiful,0.0708682800928461,621,0.00039895931409353124
beautifully,0.28268019267624117,262,0.0006714006933294822
beauty,0.024938468900961186,44,9.947354107898579e-06
beckon,-0.4074088024546615,2,-7.386615945148427e-06
beckoned,-0.6963936570144174,2,-1.2626120152559466e-05
beckoning,0.867429201914294,6,4.7181354469094045e-05
beckons,-0.5133159378557444,1,-4.6533944144297376e-06
beg,-0.3288908546396714,20,-5.9630288213157716e-05
beggar,-0.43827557002569856,3,-1.1919379114106569e-05
begging,-0.16075072187703637,10,-1.4572633657604602e-05
belabor,-0.5307728767281117,1,-4.81164787170802e-06
belated,0.7040604182882664,8,5.106049629504243e-05
belie,0.0,1,0.0
believable,-0.4967166605090769,2,-9.005831937432272e-06
belittle,0.0,0,0.0
belittled,-0.9014050722981235,0,-0.0
belittling,-0.2793046986234312,0,-0.0
belligerent,-0.5333876932431747,1,-4.835352128031681e-06
belligerently,1.4162218298487703,1,1.28385625042949e-05
beloved,-0.05097343686505968,41,-1.8945797402478895e-05
bemoan,0.06803039369029854,1,6.167200950983459e-07
bemused,0.057877867668644195,1,5.246837790648554e-07
beneficial,-0.11624743305071536,5,-5.269124877650048e-06
benefit,-0.16130974220437955,57,-8.335287195766145e-05
benefits,0.02642166662774522,16,3.832351246885355e-06
benevolent,-1.0652544456594846,1,-9.656916378020892e-06
bent,0.04981930312424039,4,1.8065199211038125e-06
berate,-0.75674702293254,0,-0.0
bereft,0.13458824362424293,4,4.880364196328273e-06
berserk,0.7449579990778312,1,6.75331338117878e-06
best,0.2819971346511822,15163,0.03876278263725751
betray,0.6258968734007332,2,1.1347962531062156e-05
betrayal,-1.451921089435425,0,-0.0
betraying,-0.08494799158177328,0,-0.0
betrays,0.9054435534077593,1,8.208172907331695e-06
better,-0.12532391816553862,7026,-0.007982284915520572
beware,-0.2474944433487678,178,-0.00039936552367038955
bewildered,-0.29881193259616873,5,-1.3544190580915996e-05
bewildering,0.016894535262080415,3,4.594651961403431e-07
bewilderment,-0.22746252673490797,1,-2.062029976746514e-06
bias,0.12026100439357137,29,3.161607404055453e-05
biased,0.1855175303375788,99,0.00016649655972641013
biases,0.3061197894182451,1,2.775086478272551e-06
bickering,1.0565771494391196,4,3.831301421227884e-05
bitch,-0.21679205821612313,20,-3.9305966497348046e-05
bitchy,0.15043042426281794,7,9.545942977424763e-06
biting,-0.27326158871864364,52,-0.0001288151809751561
bitter,-0.04605172842686869,262,-0.00010937859530268877
bitterly,-0.5032369121099354,2,-9.124048809898204e-06
bitterness,0.09965636938633916,22,1.9875261775899387e-05
bizarre,-0.22349996580799208,42,-8.509653307892002e-05
blabber,0.0,1,0.0
blah,-0.2644914250989509,60,-0.000143862619036688
blame,-0.09409189433841962,68,-5.80024369051993e-05
bland,-0.48616779587527265,863,-0.0038034884220864863
blandish,0.3080597181491833,3,8.378017899080318e-06
blasphemous,-0.037067061678484364,5,-1.680131523818528e-06
blasphemy,0.09513321003491439,5,4.312084581403064e-06
blasted,0.0552198639957365,7,3.5041161088763983e-06
blatant,-0.6353666791207696,2,-1.1519656950789042e-05
blatantly,-0.33457119555864057,5,-1.5165043765689447e-05
bleak,-1.0225735176614597,0,-0.0
bleed,-0.36605825471517306,2,-6.6369006384765305e-06
bleeding,-0.8033635159139897,0,-0.0
bleeds,-1.0950103439397565,0,-0.0
blemish,0.7258283532187335,3,1.973968869237785e-05
bless,0.32816349339243084,14,4.164888865464629e-05
blessing,0.05280216305688175,14,6.701389563922985e-06
blind,0.16904668720999264,32,4.9039017230711306e-05
blinding,0.6199833373710553,2,1.1240745850259366e-05
blindingly,-0.2595162856298339,3,-7.057826642095021e-06
bliss,0.2339729151668894,31,6.575251899350532e-05
blissful,-0.20455609435270375,7,-1.298062424502698e-05
blissfully,-0.1133269021159895,6,-6.164095845308105e-06
blister,0.7705377584970496,2,1.3970406282241857e-05
blistering,0.342424000140091,3,9.312591790592631e-06
bloated,0.16685815159080303,42,6.35304357430308e-05
blockbuster,-0.11625907484273315,1,-1.0539305125803024e-06
bloody,-0.09349066099584633,34,-2.881590493934163e-05
bloom,1.1875777837467587,1,1.076582162765623e-05
blossom,0.020883147866179896,101,1.9120641233652158e-05
blotchy,-0.21553587533374918,0,-0.0
blow,-0.10222513150615727,115,-0.00010657139083680615
blunder,-0.05539536339689116,2,-1.0043579620504246e-06
blunders,-0.6825922350638974,1,-6.187945200470469e-06
blunt,0.30151235553556505,14,3.826645795936824e-05
blur,0.2146034277714138,7,1.361820319463237e-05
blurred,-0.5684770264205707,2,-1.0306899218938822e-05
blurring,-0.974460603176178,0,-0.0
blurry,-1.4761937658411024,0,-0.0
blurt,0.0,2,0.0
boastful,-1.6729402397318744,1,-1.516580763060352e-05
bogus,0.002056148867613475,1,1.863973227824744e-08
boil,-0.2475493726803034,56,-0.0001256709715356449
boiling,0.02087486978109883,179,3.3873644191974347e-05
boisterous,0.1769031204037358,14,2.2451669709476032e-05
bomb,0.40091061347525864,334,0.001213889447019639
bombardment,-0.2114877561165531,2,-3.834425820262045e-06
bonkers,-0.4968519924888237,2,-9.008285604003694e-06
bonny,0.0,1,0.0
bonus,0.15718012474708834,393,0.0005599835828628929
bonuses,0.21872078597043648,8,1.5862263509776917e-05
boom,-0.0021181914744590608,23,-4.416499312171009e-07
booming,-0.25313763842634374,8,-1.8358273115862116e-05
boost,0.1512732975761136,16,2.1941553451344553e-05
bore,-0.0033736744246882777,7,-2.1408504190751466e-07
bored,-0.13776702078796843,38,-4.745849687193183e-05
boredom,0.15142260257937074,1,1.3727005945006865e-06
boring,-0.16311648243343757,147,-0.00021737034645739572
botch,0.0,1,0.0
bother,-0.21281063995742347,267,-0.0005150978231224011
bothered,-0.21758821516373966,68,-0.0001341310727144801
bothering,-0.5986572964196839,10,-5.4270446597741265e-05
bothers,0.27010181291079033,27,6.611140375842026e-05
bothersome,-0.3192144082366949,4,-1.1575175713414737e-05
boundless,0.0,1,0.0
bountiful,0.3652678356836152,13,4.30467035072704e-05
boycott,0.3026279669513761,3,8.230295538519885e-06
brainless,1.1223666172451328,1,1.0174658845482121e-05
brash,0.5454245377953806,7,3.4611293305844115e-05
brashly,-0.013447875549787386,0,-0.0
brat,-0.0019956470268160803,1,-1.8091261234847978e-08
brave,0.22476043794313652,64,0.00013040221220524646
bravery,-1.2787607042860543,0,-0.0
bravo,0.4007732339327178,23,8.356254537623523e-05
brazen,-0.9684317633210813,0,-0.0
breach,-0.4818680362270906,1,-4.368307825465421e-06
break,-0.14580830252303564,380,-0.0005022858757932513
breakdown,-0.33030815681552045,11,-3.293799043577849e-05
breaking,-0.0934829479731253,75,-6.355925208942432e-05
breaks,-0.08360433747017004,41,-3.107404438651955e-05
breakup,1.146827001470292,5,5.198200532455317e-05
breakups,-0.3700193321649845,0,-0.0
breathtaking,0.05796858684061815,4,2.1020247245260865e-06
breathtakingly,0.06617006649723854,1,5.998555570414155e-07
breeze,0.7105368113674586,36,0.00023188582367172976
bribery,-1.1567911416203789,1,-1.0486729594963095e-05
bright,-0.009742150670105575,497,-4.3893109265184216e-05
brighten,-0.356187092813282,9,-2.906068203535072e-05
brighter,-0.13509742182511392,19,-2.326943173490313e-05
brightest,-0.3058091628894418,4,-1.108908214629469e-05
brilliance,0.0,2,0.0
brilliant,0.14553269186576598,58,7.651977271520647e-05
brilliantly,0.29667650747298446,9,2.4205317444083582e-05
brisk,-0.028605911757597517,56,-1.4522083749664228e-05
bristle,-0.4924410372019638,0,-0.0
brittle,-0.15759246409164884,21,-3.0001284978013104e-05
broke,-0.10891230633071407,100,-9.873294019645913e-05
broken,-0.20252751740401026,132,-0.0002423500344241624
brood,1.043037099343944,1,9.455508107550938e-06
brotherly,-0.5967069714848025,0,-0.0
bruise,0.0,0,0.0
bruised,0.09516106166267864,2,1.7253388026956512e-06
bruising,0.0,0,0.0
brusque,0.1239045064700759,47,5.2792238274803444e-05
brutal,0.12133087308927419,15,1.6498622938438155e-05
brutally,0.732961086843168,4,2.65782281513251e-05
brute,0.0,0,0.0
bs,-0.14329026459701188,18,-2.338160423122304e-05
buckle,0.35570746301569084,1,3.2246166532108678e-06
bug,-0.6413201683446965,11,-6.395178906528566e-05
bugging,-0.21896745721532362,3,-5.95505730800445e-06
buggy,0.14424128423749277,2,2.6151986988938947e-06
bugs,-0.33667212104021793,25,-7.630136003993698e-05
bulky,-0.6377656550141565,0,-0.0
bullshit,-0.4438215154070065,8,-3.2187218957991585e-05
bully,-0.5974635157741479,3,-1.6248667820890616e-05
bullying,0.26113782434327326,2,4.734617429848124e-06
bum,0.03790683999851595,19,6.529144773563621e-06
bump,0.1115653343615724,66,6.675108392587959e-05
bumped,-0.15661960441447462,28,-3.9754772220154926e-05
bumping,-0.3179617836647486,38,-0.00010953266049551669
bumpping,0.03189091998527622,1,2.8910271040953873e-07
bumps,0.3165066436673318,19,5.451569422245765e-05
bumpy,0.1169806978389947,4,4.241889142924293e-06
bungle,0.0,1,0.0
bunk,-0.09442664683043346,1,-8.560116655827528e-07
buoyant,0.0,1,0.0
burden,-0.5149017703363482,3,-1.400331167626729e-05
burn,0.1188568497272509,162,0.00017455180541940573
burned,-0.26810054019056756,79,-0.00019200383170206542
burning,0.03935850026686659,97,3.4609505265941974e-05
burns,-0.18146539216962965,12,-1.974059202280442e-05
bust,0.0813241607291421,16,1.1795726331849095e-05
butcher,0.2734733641962156,66,0.00016362289943749642
butchery,0.21465121176802904,3,5.83767233527411e-06
buzzing,-0.33997162067340414,22,-6.780324227010146e-05
byzantine,0.0,1,0.0
calamity,-0.732588124902151,0,-0.0
callous,-0.1654644955188103,0,-0.0
calm,0.18725844907117137,71,0.00012052714970585773
calming,0.23820763484608415,12,2.5913259161934633e-05
calmness,0.0,1,0.0
cancer,-0.6277670987048767,4,-2.2763742134162875e-05
cancerous,-0.30579404949909295,1,-2.7721335282303775e-06
capability,0.060593853678506504,6,3.2958310404409304e-06
capable,0.0818507242953234,16,1.1872102155064585e-05
capably,0.381815702135604,2,6.9225945451111235e-06
captivate,-0.5722532269342405,1,-5.1876822312958075e-06
captivating,-0.2540989460434742,3,-6.910496220926686e-06
carefree,5.551115123125783e-17,1,5.032286395726392e-22
careless,-0.652989570326558,6,-3.55175181031579e-05
carelessness,-0.9066565077379534,1,-8.219168776520292e-06
caricature,0.23728855108328262,1,2.151106437161478e-06
carnage,-0.03541341663170161,1,-3.2103541502766395e-07
carp,0.388839198114719,5,1.7624839004383962e-05
cartoonish,1.0527801925640854,2,1.9087665534658426e-05
castigate,0.4987559003881052,1,4.521402414904408e-06
casualty,-0.25259884703041724,0,-0.0
catastrophe,-0.1174618466863562,0,-0.0
catastrophic,-0.4017371652516913,0,-0.0
catchy,0.4725402622144545,4,1.7134992737356705e-05
caustic,0.0,0,0.0
cautionary,-0.48051158952144013,4,-1.74240445842241e-05
cave,0.01195279138374769,5,5.417818594754641e-07
celebrate,-0.027415134570344654,141,-3.5042461920212096e-05
celebrated,0.4214543969527375,41,0.0001566460907901572
celebration,-0.08220288852217277,102,-7.60102858241467e-05
celebratory,0.28252397678646385,21,5.378482016603881e-05
chagrin,-0.46236804516077845,3,-1.2574600085960796e-05
challenging,-0.14859643301450962,68,-9.160146355712677e-05
champ,0.01085495342510348,7,6.888285194064397e-07
champion,0.16311442923521585,67,9.907231219979568e-05
chaos,-0.1927801627264035,51,-8.912871271005874e-05
chaotic,-0.013130267239184732,74,-8.808265576100719e-06
charisma,-0.050315619340800186,3,-1.3683877982268203e-06
charismatic,-0.23062146477385856,7,-1.463466823875451e-05
charitable,0.007451906338612438,2,1.3510844599061622e-07
charm,0.24940301967304968,106,0.00023965841796159246
charming,0.21926078500112975,103,0.0002047308571762883
charmingly,0.7882027293079304,6,4.287205489844604e-05
chaste,0.25319388698755746,1,2.295294053010221e-06
chastise,0.8328917913867898,2,1.5100929949901003e-05
chatter,-0.21223797824230942,20,-3.8480278894444645e-05
chatterbox,-0.11865650221377544,0,-0.0
cheap,0.004650815699608584,3652,0.00015397315687580953
cheapen,0.2552555456915466,1,2.3139837339456678e-06
cheaper,-0.0891844768203305,540,-0.000436584330368765
cheapest,0.007467588788223245,129,8.732834318564035e-06
cheaply,-0.4477930250036263,7,-2.8415838772780203e-05
cheat,0.013135573776335428,24,2.857889317668845e-06
cheated,-0.2735728917470716,15,-3.72005563974805e-05
cheater,0.0,0,0.0
cheating,-0.3999130002469589,9,-3.262820235901215e-05
cheats,-0.5964015910884158,0,-0.0
checkered,-0.19473354152884978,6,-1.0591979414133792e-05
cheer,0.11096603479162953,6,6.035683154290428e-06
cheerful,-0.13393508825532008,78,-9.470525685717492e-05
cheerless,-0.5473899379924362,0,-0.0
cheery,0.15772214102155363,23,3.28855882829819e-05
cheesy,-0.09261548396245739,86,-7.220498251084521e-05
cherish,-0.1462836303415135,3,-3.978341864060743e-06
