word,score,frequency,polarity
advantage,0.07105471677618883,33,0.00012164378779903669
advantages,0.0,0,0.0
adventuresome,0.0,2,0.0
adventurous,0.2780072144808059,120,0.0017306944250724582
adverse,-0.8800717877658777,0,-0.0
advocate,-0.7776002735695925,1,-4.034033376061384e-05
advocates,0.0,0,0.0
affable,-0.39166617685745725,2,-4.063770251685591e-05
affinity,0.0,2,0.0
affluent,0.9872501141678305,3,0.00015364963387131623
afford,-0.0830407735797581,20,-8.615975677501359e-05
affordable,0.2766853994469473,179,0.0025693445995540343
affordably,-0.6373499106979588,1,-3.306442782205638e-05
affront,0.0,0,0.0
afraid,0.10980284777608514,41,0.0002335503610095191
aggravating,-0.44489980408442187,0,-0.0
aggravation,0.7036115671031552,3,0.00010950584671661474
aggression,0.0,1,0.0
aggressive,-0.47934309872026787,4,-9.946941247567294e-05
aghast,0.9653020353502488,1,5.007792256434161e-05
agility,-0.3590295487483649,0,-0.0
agonizing,-0.13283684199870327,1,-6.891307428859892e-06
agreeable,-0.21241643465723034,0,-0.0
aimless,0.05656440901795014,2,5.868894897068908e-06
alarm,0.10991788963673724,4,2.2809273632856867e-05
alarmed,0.0,1,0.0
alarming,0.14818545507558464,1,7.687562516890675e-06
alarmingly,0.9365568095008386,1,4.858667822685405e-05
allergic,0.19970920927409008,17,0.00017612868632805204
allergies,-0.25817670957259803,52,-0.0006964717211960519
allergy,0.04414198614089093,59,0.0001351098351479853
alluring,0.0,2,0.0
aloof,-0.540543050842867,5,-0.00014021141596878684
amaze,-0.05732487359205218,7,-2.08172917173877e-05
amazed,0.054825011708754784,29,8.248211971124138e-05
amazement,0.7791764173911797,3,0.00012126630276891155
amazes,0.0,1,0.0
amazing,0.35955478561808274,3422,0.06383048746550524
amazingly,0.3175689635212886,82,0.001350936657436484
ambiguous,0.0,0,0.0
ambitious,0.0,1,0.0
amenable,0.16791083316912617,2,1.7421750691961628e-05
amiable,0.0,2,0.0
amicable,-0.5995187605600449,1,-3.110182405893572e-05
amiss,-0.1394345725906876,0,-0.0
ample,0.04627218672866057,48,0.00011522437035566026
amply,0.22500733761922326,1,1.1672926832290063e-05
amuse,-1.1501720824630148,5,-0.0002983430386135647
amusing,0.20539956608808807,3,3.196714558332975e-05
amusingly,0.9984909997665723,2,0.00010359939819117787
anemic,0.0,1,0.0
angel,0.5002233383986944,9,0.00023355520053892142
anger,-0.15864276557162055,1,-8.230066692862656e-06
angrily,0.0,0,0.0
angry,-0.22525358337292575,7,-8.17999109571737e-05
annoy,0.0,0,0.0
annoyance,0.036583875508994446,4,7.5915906845807105e-06
annoyed,-0.33437791334210776,26,-0.0004510181441634573
annoying,-0.09235969137595995,71,-0.00034019184933041903
annoyingly,0.0,0,0.0
annoys,-0.8195004488444229,0,-0.0
anomaly,-0.028063472723009936,2,-2.9117527207937264e-06
anxiety,0.31579423807799584,3,4.914830432838698e-05
anxious,-0.43021653344847877,9,-0.0002008688940151644
anxiously,0.0,3,0.0
apathetic,-0.3210792344029624,0,-0.0
apathy,0.0,0,0.0
appalled,0.060158535748539965,1,3.1209034939064103e-06
appalling,-0.833061795854929,0,-0.0
appallingly,0.25936825770075816,1,1.3455502059595257e-05
appeal,-0.664870268533859,13,-0.0004483976702085582
appealing,-0.4733585803464902,37,-0.0009086048699325657
applaud,0.9278909528785841,3,0.00014441133319338827
appreciate,-0.04999836948243287,138,-0.00035794640945090975
appreciated,0.13919656601288105,101,0.0007293449453880985
appreciates,-0.12039428395345952,3,-1.8737437842933107e-05
appreciative,-0.1237215855664893,6,-3.851055786464701e-05
apprehensive,-7.782483615823038e-05,3,-1.2112186577852829e-08
appropriate,-0.16609179849479502,41,-0.0003532768073400392
approval,0.21569768576719625,6,6.713976523154065e-05
approve,0.174824756786882,2,1.813911151555115e-05
arbitrary,-0.9086613683519271,0,-0.0
arcane,0.6841660575134528,1,3.5493155089928036e-05
archaic,0.0,0,0.0
argumentative,0.0,0,0.0
arrogance,-0.23269019931390483,0,-0.0
arrogant,-1.0642955005500794,1,-5.521350386750775e-05
articulate,0.0,0,0.0
ashamed,0.5650955223473384,8,0.00023452812714145607
aspirations,0.0,1,0.0
aspire,-0.00162091913146023,1,-8.409001512036886e-08
assault,0.27098418121734524,1,1.4058112742132456e-05
assurances,0.0,1,0.0
assure,-0.04263383065614551,14,-3.096459997852444e-05
assuring,0.0,2,0.0
astonished,0.0,3,0.0
astonishing,0.0,2,0.0
astonishingly,0.27924260650059735,3,4.3459629565355474e-05
astonishment,0.0,0,0.0
astounded,-0.09622712570689157,4,-1.9968276760093707e-05
astounding,0.03958545923707185,5,1.0268068903577467e-05
astoundingly,-0.9433884667721759,2,-9.78821816530583e-05
astray,0.007022957730577671,4,1.457347526577645e-06
atrocious,-1.3004193079337407,2,-0.00013492626145815943
attack,-0.11818693841913641,7,-4.291909986169096e-05
attacks,0.0,1,0.0
attentive,0.09217433295638429,1033,0.004939618486405114
attraction,1.0021121519586973,8,0.00041590045733915637
attractive,-0.18847074487131782,21,-0.00020532712400382207
attractively,0.0,1,0.0
audacity,0.11776980069198925,1,6.109659716330632e-06
audible,-0.44182387702744924,0,-0.0
audibly,0.0,1,0.0
auspicious,0.37505038482717407,1,1.9456857482214884e-05
authentic,0.08856107424598952,912,0.0041900653513354666
available,-0.1366297209745873,237,-0.001679873618540008
averse,0.0,0,0.0
aversion,-0.9630975148575472,1,-4.996355648773331e-05
avid,0.08156079634297927,9,3.808088644359896e-05
award,-0.4418917692314735,13,-0.00029801789790460443
awarded,-0.15760431539559147,3,-2.4528581976902592e-05
awards,0.0,1,0.0
awe,0.29467479912088246,9,0.00013758420793151806
awed,0.18535108389141264,1,9.615640376188661e-06
aweful,-0.07010468222724725,2,-7.273779023370746e-06
awesome,0.24619792912961364,1105,0.01411333843578663
awesomely,0.25519688612788055,4,5.295639886446992e-05
awesomeness,-0.29277484339593257,7,-0.0001063199784069064
awful,-0.8394201240045008,29,-0.0012628752643769725
awfully,0.002650541552028523,7,9.625332467420451e-07
awkward,-0.34721297737595014,34,-0.0006124321036927944
awkwardness,0.10354201780584191,1,5.3715510378627265e-06
awsome,0.8079277875173342,4,0.00016765465605256987
ax,0.0,0,0.0
backbone,0.0,0,0.0
backward,0.0,1,0.0
bad,-0.3005120305043069,674,-0.010507631695367446
badly,-0.35825664099485044,7,-0.00013009942347810507
baffle,0.0,0,0.0
baffled,0.3360637696988042,2,3.4868621051961423e-05
baffling,0.9023879812696833,3,0.00014044220501188264
bait,-5.551115123125783e-17,0,-0.0
balanced,0.15984513022122507,98,0.000812659408678152
banal,0.0,0,0.0
bargain,0.17840929447554876,21,0.00019436580120287008
barren,0.26250010896647386,1,1.3617976186266541e-05
bash,-1.0746761231404145,0,-0.0
bashful,0.0,1,0.0
bashing,-0.8713824296445264,0,-0.0
bastard,0.17484119062311307,3,2.72112249361558e-05
battered,-0.3648985478211707,23,-0.0004353946150595002
battering,-0.09785217007831727,0,-0.0
beautiful,0.03831775207408138,447,0.0008885679174680627
beautifully,0.2347570749006221,120,0.0014614468244487783
beauty,0.11261495585779427,11,6.426460440110691e-05
beckon,0.0,1,0.0
beckoned,-1.350458700021897,1,-7.005907346035988e-05
beg,-0.38164777452130394,6,-0.00011879470051503545
beggar,1.248119168362082,1,6.474990497831927e-05
begging,0.0,2,0.0
belabor,0.0,1,0.0
belated,-0.15138552033773,3,-2.356072634432403e-05
believable,-0.22810164491802418,0,-0.0
belittle,0.0,0,0.0
belligerent,0.0,0,0.0
beloved,-0.04219124630261348,22,-4.81535286707562e-05
beneficial,0.07300267348719014,1,3.7872314529565336e-06
benefit,0.06413394406325551,14,4.6579955223364656e-05
benefits,-0.3027207188134001,2,-3.1409080599024705e-05
bent,0.023762744731583338,8,9.862106134709831e-06
berate,-0.8826483053814642,0,-0.0
best,0.2172335045661425,3106,0.03500348958198997
betray,0.0,1,0.0
better,-0.14901678495154663,1303,-0.010073089374967072
beware,-0.459029262417049,38,-0.0009049134660639066
bias,-0.27445223106328687,1,-1.4238028173027955e-05
biased,0.07059993472897834,16,5.860131540068756e-05
biases,0.0,1,0.0
bickering,-0.5796537642615129,0,-0.0
bitch,-0.6892281994278915,7,-0.00025029038161419594
bitchy,-0.2075295942181819,1,-1.0766216757531744e-05
biting,-1.7730495194410822,0,-0.0
bitter,-0.3583439847652418,28,-0.0005205245680341757
bitterness,-0.5960724731062217,8,-0.00024738430093638585
bizarre,-0.7070681083705717,8,-0.00029345013835674273
blah,-0.20731663520314392,14,-0.00015057236422722634
blame,0.28434057918563593,26,0.0003835264089451408
bland,-0.6366389696609593,143,-0.004722939025810188
blasphemous,0.02577335338144756,1,1.3370695881639116e-06
blasphemy,0.0,0,0.0
blasted,-0.06673145374818622,2,-6.923786444094856e-06
blatant,-0.042022516356185355,0,-0.0
blatantly,0.0,0,0.0
bleak,0.10165942338256972,1,5.273885836406398e-06
bleed,0.09500921595481311,1,4.928886488629027e-06
bleeding,-0.30048952974167376,1,-1.5588790710815197e-05
blemish,0.0,0,0.0
bless,1.3157143438953427,2,0.00013651321268887142
blessing,0.30710354447004196,4,6.372764981739821e-05
blind,-0.20764290749859426,4,-4.3088380887859364e-05
blinding,0.0,0,0.0
bliss,1.177689835227327,10,0.0006109617323237845
blissful,0.0,1,0.0
blissfully,0.9365066604919894,1,4.85840765974263e-05
blistering,-0.7682595728026607,0,-0.0
bloated,-0.2694676309567125,3,-4.1938311520550814e-05
bloody,0.2275743035981977,118,0.0013931193102608075
blossom,0.0,7,0.0
blow,-0.291050304197606,35,-0.0005284685955030199
blunder,0.0,1,0.0
blunt,0.0,0,0.0
blur,1.1185161052247203,6,0.0003481581568452128
blurred,-0.7158039343958192,0,-0.0
blurry,0.11956134082919262,1,6.2026012050836595e-06
bogus,0.0,0,0.0
boil,-0.4470368048682764,2,-4.638273551237564e-05
boisterous,-0.07654194834575044,12,-4.76501027261364e-05
bolster,-0.6953959000548345,0,-0.0
bomb,0.989228394170327,91,0.004670044815807209
bonus,0.4962300996236146,74,0.0019050128331680577
boom,0.14061942404504343,6,4.377031252699007e-05
booming,-0.2163299392110361,3,-3.366828271597366e-05
boost,-1.7538392409380488,1,-9.098564229809343e-05
bore,-0.4931103167841356,0,-0.0
bored,-0.3067686154932214,19,-0.00030237620327719475
boredom,-0.38631488320558477,0,-0.0
boring,-0.2816760776718262,44,-0.0006429626176364573
botch,0.3194209051334948,2,3.314182456251243e-05
bother,-0.25905794558286416,56,-0.0007526066067981113
bothered,0.23116671187400006,22,0.00026383418039157506
bothering,-0.20989927789603,3,-3.266745350114598e-05
bothers,-0.12076744337616707,6,-3.759102823495551e-05
bothersome,-1.3022940968857253,1,-6.75603909984294e-05
bountiful,0.3046870443776156,4,6.322619721469509e-05
brainless,0.0,0,0.0
brash,-0.01983975818304906,1,-1.029246637427322e-06
brave,0.7902222520475175,6,0.00024597081927189797
bravo,1.0730504938204835,18,0.00100201851466947
breach,0.0,0,0.0
break,-0.12996130072976214,79,-0.0005326282816793531
breakdown,0.06733103459970735,8,2.794398613808149e-05
breaking,0.13902314779623112,22,0.0001586692909066759
breaks,-0.5929208047574366,6,-0.00018455721252047207
breakup,-0.8609549695319245,1,-4.4664607259385997e-05
breathtaking,0.2745550138026128,4,5.6973441336919035e-05
breeze,0.0924481338673006,23,0.0001103085224604645
bright,-0.0303671842973203,86,-0.00013548339124141656
brighten,0.1139263745773503,1,5.910270521755048e-06
brighter,0.22034941818521397,3,3.4293850101454764e-05
brilliance,-0.5420499070189233,1,-2.8120455852818182e-05
brilliant,0.43399976650198746,25,0.0005628758125414861
brilliantly,0.18703713789429538,3,2.9109328371181058e-05
brisk,-1.1837822292779303,3,-0.0001842367030418028
brittle,0.0,2,0.0
broke,0.1399436602272667,17,0.00012341991200786129
broken,-0.3627412374146436,22,-0.00041400224232839586
brusque,-0.7840871179665533,1,-4.067685816385937e-05
brutal,-0.47398096092395187,0,-0.0
brutally,0.9407153713194153,2,9.760483205223234e-05
bs,-0.5725794544292042,1,-2.9704267193878617e-05
bug,-0.221464450452854,4,-4.59565159686354e-05
bugging,0.0033377179512462177,2,3.463081501604293e-07
buggy,0.0,1,0.0
bugs,0.4013046478704634,3,6.245662708089802e-05
bulky,0.3669468799268507,1,1.9036463992884972e-05
bullshit,-0.1336814098821593,3,-2.0805365721440025e-05
bully,0.35303378002019137,1,1.8314680432672305e-05
bullying,-0.39017791188644013,0,-0.0
bum,0.016451102420216936,1,8.534500114244105e-07
bump,1.7194991079478041,18,0.0016056746183368165
bumped,-0.1455166592146458,18,-0.0001358839938713231
bumping,-0.5041941411425785,12,-0.0003138789008980568
bumps,0.8665463148660385,4,0.0001798186999099478
burden,0.46711401390904994,2,4.846586573034343e-05
burn,-0.24815664932014211,14,-0.00018023413003123001
burned,-0.5205833860479239,17,-0.00045911587273369506
burning,-0.6493022697502195,5,-0.0001684224605079424
burns,-1.0375061685194347,0,-0.0
bust,0.456357365803095,3,7.102469897329762e-05
butcher,0.008649558614876858,3,1.3461649639256365e-06
buzzing,-0.33026476481458134,16,-0.00027413551758836383
cackle,0.0,1,0.0
calm,0.3174005233162878,20,0.0003293219789544385
calming,0.33127975364893314,4,6.874450169100085e-05
cancer,-0.1133759797765117,3,-1.7645151448927948e-05
capability,0.21977755744612285,1,1.1401616385459786e-05
capable,-0.38383361896740054,7,-0.0001393875976744036
captivate,0.0,1,0.0
captivating,0.24847446280690455,1,1.2890353953460498e-05
carefree,0.0,1,0.0
careless,-0.6779342796870006,0,-0.0
carelessness,-0.19030627715698592,0,-0.0
casualty,0.8593045562324346,2,8.915797429263693e-05
catastrophic,0.0,1,0.0
catchy,0.0,0,0.0
cautionary,0.6860781353894759,1,3.559234983344449e-05
cave,1.0860824896369325,11,0.0006197814580829144
celebrate,-0.02268347664165752,120,-0.00014121276182812317
celebrated,-0.15508280804195726,32,-0.0002574522648548782
celebration,-0.04130075712640387,67,-0.0001435541983538628
celebratory,0.2927483653029792,19,0.0002885566995619737
challenging,0.2409545833545166,14,0.0001750033288526267
champ,0.0,1,0.0
champion,0.0,1,0.0
chaos,1.0179488105467764,7,0.00036966391750505473
chaotic,-0.3107056859613379,10,-0.00016118784289341042
charisma,-0.2410682041080245,1,-1.2506132190704736e-05
charismatic,1.0072513207535234,2,0.00010450833375736911
charitable,0.0,0,0.0
charm,0.15674670563537502,28,0.00022768768197709588
charming,0.12025653410564985,129,0.0008047879694764905
charmingly,0.8165869343696553,5,0.00021181441543101663
chatter,-0.22009309623248266,9,-0.00010276187311124425
cheap,-0.03862858767416902,251,-0.0005029972767283888
cheaper,-0.10573175790319325,52,-0.00028522781754337256
cheapest,-0.2776622967244292,15,-0.00021606839857161436
cheaply,0.08526013071469325,1,4.423123610432312e-06
cheat,-0.4932529904416674,2,-5.117794048990116e-05
cheated,0.17944261288540064,5,4.654560408938593e-05
cheating,-0.5199052932272987,0,-0.0
checkered,1.5578089831437882,6,0.00048489592751933645
cheer,-0.24365515442866215,7,-8.8482365687935e-05
cheerful,-0.12431199113520884,24,-0.00015477732865973293
cheery,0.8173712045724338,15,0.0006360535416365692
cheesy,0.2924750067474644,108,0.001638685449716028
cherish,-0.5705946798413882,1,-2.960130109158478e-05
cherub,0.0,0,0.0
chic,0.0526219976855077,55,0.00015014577052826955
childish,0.0,0,0.0
chill,0.0442124741066593,66,0.00015138116263952657
chilly,0.28650305953816235,29,0.0004310328245801363
chintzy,-1.2913951399238215,0,-0.0
chivalrous,0.0,1,0.0
choke,-0.17433367818840664,3,-2.7132238771800163e-05
choppy,-0.21114296291855345,2,-2.190734207496923e-05
chore,0.801470403243985,1,4.157866794168837e-05
chronic,-0.3845130251274096,1,-1.9947760174694416e-05
chunky,0.13337818696521164,11,7.611330445202988e-05
clamor,0.0,1,0.0
classic,0.21038763849670308,149,0.0016262584631670865
classy,0.26129851089545575,94,0.0012742301319865553
clean,0.084863743388029,252,0.0011094450785320248
cleaner,-0.435375527980791,2,-4.517280846449377e-05
cleanest,0.919418779166445,3,0.00014309277534236019
cleanliness,-0.30128654028979485,5,-7.815069005234354e-05
cleanly,0.0,1,0.0
clear,-0.11896963395107345,87,-0.0005369557041784286
cleared,-0.3736567426918166,33,-0.0006396904185946227
clearer,0.0,0,0.0
clearly,-0.23065919857534234,106,-0.0012684102017527644
clears,0.8603577222499041,4,0.00017853449310020837
clever,0.7182257934563423,6,0.00022356063294968115
cleverly,0.0,4,0.0
cliche,0.3701366770751648,5,9.600972117533845e-05
cliched,-1.2535100314836662,0,-0.0
clique,-0.06062239716594078,0,-0.0
clogged,0.0,0,0.0
cloud,0.35006523294203973,10,0.00018160678197864688
clouding,0.36916387849995475,1,1.9151477407136064e-05
cloudy,0.28558742123140113,2,2.9631398758186462e-05
clueless,-0.9058563980164465,0,-0.0
clumsy,0.29258463329991713,2,3.035740125543859e-05
coarse,-0.19906025724341464,2,-2.0653689276137645e-05
cocky,0.0,0,0.0
coherence,0.9304261196469471,1,4.826863040293355e-05
coherent,0.07117540998240632,2,7.384873415896069e-06
cohesive,0.0592609930946031,2,6.14868158275608e-06
cold,-0.26801136247830276,370,-0.005144438893804317
coldly,-0.48428101719474775,1,-2.5123522369513788e-05
colorful,0.10846444751784906,52,0.0002925996716605183
comfort,-0.13722325208323202,66,-0.000469845125414677
comfortable,0.14942765200156546,233,0.0018062172087759264
comfortably,0.6194062734116632,24,0.0007712051546939156
comforting,0.45612463675078313,22,0.0005205821751669033
comfy,-0.1238607133778155,37,-0.00023774882729711422
comical,0.60102675603688,1,3.1180055822622955e-05
commend,0.003450028323120514,5,8.949025532061926e-07
commendable,0.26939963210930407,2,2.79518190609363e-05
commiserate,0.0,1,0.0
commitment,0.18302859826086781,9,8.545639055549959e-05
commotion,-0.2953052291948363,1,-1.531983965526231e-05
compact,0.08259930349272837,4,1.714034104435119e-05
compassion,0.24578803570369206,2,2.550197506782445e-05
compassionate,-0.27027782272803536,0,-0.0
compatible,0.0,1,0.0
competitive,0.8386488190094797,5,0.00021753704581071792
complain,-0.10572249389992325,50,-0.0002742334869784272
complained,-0.3046162818065246,24,-0.0003792690788211554
complaining,-0.5373472026995325,10,-0.0002787648903815794
complains,0.447852273769311,7,0.00016263570846571784
complaint,0.4302093874271973,162,0.003615580035443347
complaints,0.1042912336089479,95,0.0005139897900420238
complement,-0.15020776100109304,34,-0.00026494417275561133
complementary,0.32580909244019146,28,0.00047326491950224945
complemented,-0.12068302492309244,38,-0.0002379100927099768
complements,1.5138025630530125,14,0.0010994623305012542
complex,-0.2700836428993337,45,-0.0006305127583767388
complicated,-0.13916644070326048,10,-7.219674242750596e-05
compliment,-0.1658547529286547,46,-0.00039579366231158516
complimentary,0.15317052624563454,182,0.001446204387668888
comprehensive,-1.3877787807814457e-17,4,-2.8798065589986424e-21
compulsion,-0.3907047559143043,1,-2.0268974679098583e-05
concede,0.04380575726683125,3,6.817662990272555e-06
concern,-0.34685085360926504,15,-0.0002699088402230222
concerned,-0.5484865521557869,34,-0.0009674487846698876
concerns,-0.31555929862060406,10,-0.00016370579924289484
conciliatory,0.0,1,0.0
concise,0.20710260393683935,2,2.1488130725963825e-05
condescending,-0.9035796261832836,4,-0.00018750355388737986
condescendingly,-0.18882927927257892,0,-0.0
condescension,0.0,0,0.0
confess,0.48082588602291154,2,4.988855426674741e-05
confession,0.3122416027228828,4,6.479385821184537e-05
confidence,0.47003379478717916,10,0.00024384405207884374
confident,0.7346055715699084,13,0.000495428119444325
confined,0.0,2,0.0
conflict,0.0,2,0.0
conflicted,-0.4290084759636462,1,-2.225609441604307e-05
conflicting,0.0,0,0.0
confounded,0.0,1,0.0
confounding,-0.35125765156458805,0,-0.0
confrontation,-0.4776510015007007,0,-0.0
confrontational,0.0,1,0.0
confuse,-1.391972396336299,0,-0.0
confused,-0.484597918703155,34,-0.0008547587277395346
confusing,-0.550731646243579,16,-0.0004571335515613853
confusion,-0.2161056235565495,8,-8.968899089294438e-05
congenial,0.13226443588651948,6,4.1169672925872426e-05
congested,0.05126839436988351,3,7.979102672216773e-06
congestion,-0.0989540732879599,1,-5.1335377302324075e-06
congratulate,0.0,4,0.0
congratulation,0.0,1,0.0
congratulations,0.38207163314667675,7,0.00013874773978142442
congratulatory,0.0,2,0.0
cons,-0.38479443211208497,19,-0.0003792848210276829
conscientious,0.21040113386285828,8,8.732149153884966e-05
conservative,0.7369673231767768,2,7.646475650308952e-05
considerate,0.6605451135748747,8,0.0002741419852977276
consistent,0.17052406739658732,95,0.000840412243342799
consistently,0.06591796218444429,168,0.0005745080746517245
consternation,-0.5219671893879125,0,-0.0
constructive,-0.6389024220588128,3,-9.94349069400518e-05
contagious,0.39071481014018894,1,2.0269496272057945e-05
contaminated,0.0,0,0.0
contamination,0.0,1,0.0
contempt,0.27426781063692224,1,1.4228460813287105e-05
contend,0.0,1,0.0
contention,-0.18961945510395092,0,-0.0
continuity,0.8404987092885053,1,4.360337773856118e-05
contradict,0.6278802706155244,1,3.257316199499504e-05
contradictory,0.0,1,0.0
contribution,0.12645213696402013,1,6.5600818097126025e-06
contrived,-0.022975136993462403,2,-2.3838075320048147e-06
convenience,-0.6597697463431423,6,-0.00020536514204497064
convenient,-0.1503998926637017,54,-0.0004213319259099342
conveniently,0.204103531554371,15,0.00015882719305434554
convincing,-1.426354212840796,1,-7.399637958294231e-05
convoluted,0.0,0,0.0
cool,0.0014281398236909355,444,3.2895521981675415e-05
coolest,-0.31395818264590863,8,-0.0001303001380559903
cooperative,0.08887886094596495,1,4.61085603579399e-06
correct,-0.2024098092311212,24,-0.0002520147033381879
correctly,-0.40002833842866775,21,-0.0004358059300167059
costlier,0.30093528696867633,1,1.5611915696652642e-05
costly,-0.17870525441193752,4,-3.708347259015097e-05
courage,-0.7470027718104263,2,-7.75059941699965e-05
courageous,0.0,0,0.0
courteous,0.06735090780845165,41,0.0001432551992190557
coward,0.6020785077102813,1,3.123461857803908e-05
cozy,0.06117423952331915,564,0.0017899082325768833
crabby,0.4436060359494477,2,4.602677276918943e-05
crack,-0.25660499656579727,20,-0.00026624299290910696
cracked,-0.19190483054816068,4,-3.98225421349161e-05
cracks,0.0,0,0.0
crafty,0.6258532797747277,1,3.2468005798647425e-05
cramp,0.25008101530238425,3,3.892109596945179e-05
cramped,-0.05714868820876374,97,-0.0002875815914219798
cramping,1.3406339332579207,1,6.954938437735633e-05
cranky,-1.483945164384945,1,-7.698408198718328e-05
crap,-0.11819757019099285,24,-0.00014716443684290454
crappy,-0.6201557043524129,8,-0.00025737941662270716
crash,-0.1826512348754504,0,-0.0
crashed,-0.29734579085980245,1,-1.5425699878595273e-05
crashing,-0.9832391448429002,0,-0.0
craze,-0.3272820696403996,5,-8.489366819890008e-05
crazily,0.23043587881306837,2,2.390909719994484e-05
craziness,0.9710430745566655,7,0.00035263029269021884
crazy,-0.05250792290819494,182,-0.0004957689338706931
creative,0.19876197577115085,190,0.001959160375415992
credible,0.19717303242845066,3,3.0686817663693295e-05
creep,0.1762266581353165,5,4.571141786037468e-05
creeping,-0.5208760750882055,3,-8.106600048062963e-05
creeps,0.0,0,0.0
creepy,0.2616053504199992,6,8.142934750570634e-05
crime,-0.0762006748578696,10,-3.953137313647521e-05
criminal,-0.04807798611014205,1,-2.494188945327975e-06
cringe,-0.3367145014067579,2,-3.4936138348906196e-05
cringed,0.0,1,0.0
crisis,0.0,1,0.0
crisp,-0.05876333586257487,138,-0.00042069622063889455
crisper,0.45732456537625216,1,2.3725076020764276e-05
critic,0.5148657905144387,4,0.00010684079487745148
critical,-0.1633486100715627,16,-0.0001355871426200977
criticism,0.5896446192212732,17,0.0005200227498838786
criticisms,-0.19887145211577606,3,-3.095114942660968e-05
criticize,0.18609779370198617,3,2.896313452510679e-05
criticized,-0.3812478596729842,0,-0.0
criticizing,0.0,0,0.0
critics,0.6429752157462141,4,0.0001334250292065188
crooked,0.5903705714637646,1,3.062723446066428e-05
crowded,0.01815690336708302,437,0.0004116293199530649
crowdedness,0.6837543756100405,1,3.547179786314798e-05
crude,-0.021731496753034374,2,-2.254772437542475e-06
cruel,0.10496059173443045,1,5.44514379199162e-06
crumble,0.2007206931383628,14,0.00014578178584442205
crumbling,0.5097320546179791,1,2.644387085588188e-05
crummy,-0.260020421112107,2,-2.6978669963904024e-05
crumpled,0.0,0,0.0
crush,0.633358776478542,5,0.00016428687914467265
crushed,-0.4677994362230988,7,-0.00016987943834621765
cry,0.9393883493427408,16,0.0007797371648414533
culprit,-0.8578715678616621,1,-4.450464660000322e-05
cumbersome,0.0,1,0.0
cure,1.0395326193786574,10,0.0005392885553946137
curse,-0.1627902632608264,4,-3.3780922029638185e-05
cursed,-0.3351840758575089,1,-1.7388673783850847e-05
curt,-1.0713547489787048,1,-5.557972343736796e-05
cushy,0.5507370321093936,5,0.00014285563190220835
cute,0.03133667787588913,310,0.000503961928902554
cuteness,0.27680681213714803,1,1.4360179089912223e-05
damage,-0.3558380041194782,5,-9.230078961389245e-05
damn,0.09349653568791674,116,0.0005626477557479946
damned,-0.68662827496306,2,-7.124177992976344e-05
damning,0.0,0,0.0
damper,-1.0676682952353738,0,-0.0
danger,0.7934401324372719,2,8.232414737884123e-05
dangerous,0.8831037139381457,10,0.00045813639444809386
