word,score,frequency,polarity
acrid,0.9585434619614182,1,1.6095907139330637e-05
acumen,0.0,0,0.0
adamant,0.7885331182260352,3,3.9723256224444276e-05
adamantly,0.0,0,0.0
adaptable,0.6432981760923098,3,3.2406880176600774e-05
addict,2.1233165490227144,19,0.0006774418060087246
addicted,0.8411829181261361,100,0.0014125183337690356
addicting,0.24627929044924604,43,0.00017782794010810015
addicts,-0.21979784824641163,2,-7.381711722407699e-06
adequate,-0.3045034677485819,48,-0.0002454353582068097
adjustable,0.0,1,0.0
admirable,0.6301497015076982,4,4.232601434092546e-05
admirably,0.15750153674529982,1,2.644773252708554e-06
admiration,1.0056099419148046,3,5.065874908893763e-05
admire,-0.1064217379250994,9,-1.6083349699857178e-05
admirer,0.08183158800032747,3,4.122359685669372e-06
admiring,-1.033514920639373,3,-5.206449425574488e-05
adorable,0.13600054603075218,114,0.00026034494639148555
adore,0.38663952424680764,76,0.0004934276572198647
adored,0.6262650351940278,21,0.0002208417137808064
adoring,0.5277223942580532,3,2.658461819542853e-05
adoringly,0.52438377307964,1,8.805477113776868e-06
adroitly,-0.5440992822702069,0,-0.0
advanced,0.5775393247564434,7,6.788647355748091e-05
advantage,0.09859964517728154,70,0.00011589829329677773
advantageous,0.19292346316407147,1,3.2395799161081317e-06
advantages,0.6901058364294561,2,2.3176579675895223e-05
adventuresome,0.0,1,0.0
adventurous,-0.0030508365943611726,100,-5.122979235560809e-06
adverse,0.9767348987582374,3,4.9204135818691436e-05
advocate,-0.08263849412924633,3,-4.163008503286858e-06
affable,-0.4120199678108012,3,-2.0755976347266314e-05
affectation,1.3877787807814457e-17,2,4.660729381990347e-22
affection,0.0,2,0.0
affinity,0.5632078020717959,3,2.8372236133385742e-05
affirmative,0.0,2,0.0
affluent,0.017278773375708045,4,1.1605839183038719e-06
afford,0.13129828939727461,68,0.00014992416172445383
affordable,0.23197124375008343,586,0.0022826294471646443
affordably,0.4204683013639722,5,3.530261799469137e-05
affront,-0.5837259744378407,1,-9.80195416506315e-06
afraid,-0.053015715612547615,88,-7.834133150698869e-05
aggravate,-0.5053460807850932,0,-0.0
aggravating,0.025904146568747642,3,1.3049509622891408e-06
aggravation,-0.6729232694146967,1,-1.1299759360133946e-05
aggression,0.0,0,0.0
aggressive,-0.36873786706408035,9,-5.572677330025395e-05
aghast,0.0,0,0.0
agonize,-0.641936498924624,1,-1.077942804481166e-05
agonizing,-0.19158880170166537,1,-3.2171682177200658e-06
agonizingly,0.0,1,0.0
agony,0.0,0,0.0
agreeable,-0.01983765417185865,4,-1.3324593076208119e-06
ailment,0.0,1,0.0
alarm,-0.1027168567419159,9,-1.5523436839690408e-05
alarmed,0.4205919366145954,3,2.118779906373902e-05
alarming,-0.07106095439424004,3,-3.5797767192154775e-06
alarmingly,1.2212330742930277,2,4.101400706250093e-05
alienate,1.5111352223102172,1,2.537505410918554e-05
alienated,0.0,0,0.0
allege,-0.06428341311920908,0,-0.0
allergic,-0.12229457809093469,41,-8.419662986513168e-05
allergies,-0.059275685919907874,95,-9.455921148561338e-05
allergy,-0.11162798619438494,113,-0.00021181425376083922
aloof,-0.5270113844149082,11,-9.734560096325884e-05
altercation,-0.03219227541027855,0,-0.0
amaze,-0.19571934216638565,15,-4.929792672783089e-05
amazed,0.09765527743951294,108,0.00017710185994538214
amazement,0.16203427765044415,7,1.9046210766273324e-05
amazes,0.1740876839709457,3,8.769865863662631e-06
amazing,0.3689227054898963,7887,0.048859708795654426
amazingly,0.06900196238527279,245,0.00028387763273092146
ambiguity,-0.4155296910535722,2,-1.3955188442153821e-05
ambiguous,-0.2936679281619723,1,-4.9312857361964715e-06
ambitious,0.31238926463457484,9,4.7210897731582035e-05
ambivalence,-1.0996509482877497,1,-1.8465390722188165e-05
ambivalent,-0.40009949987710364,1,-6.718489721203379e-06
ambush,0.012959067939752333,1,2.1760928163205825e-07
amenable,0.0,2,0.0
amiable,0.5237168650634054,10,8.794278362832573e-05
amicable,0.2075296777873023,4,1.3939392650947226e-05
amiss,-1.0025406396017615,1,-1.683470982673565e-05
ample,-0.048997311272228374,145,-0.00011930094932954585
amply,0.5047913668036768,1,8.476480501136431e-06
amuse,-0.12740258351079634,7,-1.4975451447064318e-05
amusing,0.6658771781500861,15,0.00016772161593651416
amusingly,-0.46372496254315365,3,-2.336067449673329e-05
anarchy,0.0,0,0.0
anemic,-0.9850378567395532,2,-3.308160453853954e-05
angel,-0.05077209295834377,24,-2.0461617258870406e-05
angelic,0.0,1,0.0
anger,0.26579548599097425,2,8.92650073854696e-06
angrily,-1.0658415322688322,0,-0.0
angry,-0.494575876573249,15,-0.00012457412259199918
anguish,0.4495445954378827,1,7.548774103940803e-06
animosity,-1.006044197504093,0,-0.0
annoy,-0.0073960382450333415,6,-7.451677436559654e-07
annoyance,0.26363667033373656,9,3.984299491207061e-05
annoyances,-0.7476963166833684,2,-2.5110703811236178e-05
annoyed,-0.09809986602346821,62,-0.00010213245052147751
annoying,-0.2180625213695055,101,-0.00036983333319317663
annoyingly,0.048910518949069545,7,5.749154228967739e-06
annoys,-0.3175077187211262,6,-3.198962775938268e-05
anomaly,-0.9884921180483839,1,-1.659880638850725e-05
antiquated,0.0,1,0.0
anxiety,0.33225152617592646,7,3.905428336968507e-05
anxious,-0.18852745790412853,19,-6.01494777703258e-05
anxiously,0.8738241911972428,8,0.00011738637710871074
apathetic,-0.5759635834374389,2,-1.9343215456657674e-05
apathy,-0.18690778317457216,0,-0.0
apocalypse,1.071393310812972,4,7.196354855003843e-05
appalled,-0.948229621177352,1,-1.5922716637180145e-05
appalling,-0.023366700629589635,3,-1.177124225698027e-06
appallingly,0.0,0,0.0
appeal,-0.30494628056953776,53,-0.0002713956352462638
appealing,-0.04642928614766902,89,-6.938820639344679e-05
applaud,0.10103507070095281,11,1.8662442532752568e-05
appreciate,0.13522803689300428,346,0.0007856814341244539
appreciated,0.04949054814844063,305,0.0002534695255453115
appreciates,-0.0733531622011465,14,-1.7244496756045993e-05
appreciative,0.2795996463970155,27,0.00012676636305614285
appreciatively,0.061617151806812355,1,1.0346781267935982e-06
apprehension,-0.2980436182465426,3,-1.501428759302169e-05
apprehensive,-0.4412859848337945,9,-6.669085611741253e-05
appropriate,0.0019302061344508015,95,3.0791507048096813e-06
approval,0.4461845386667088,22,0.0001648317411785934
approve,-0.04371460112855441,8,-5.872461194056207e-06
arbitrary,-0.377908485773521,0,-0.0
arcane,0.10708629273562599,1,1.7981980913424569e-06
archaic,0.0,1,0.0
ardent,0.0,1,0.0
argumentative,-0.22849952452217315,0,-0.0
arrogance,-0.5941575641077419,1,-9.977121912072506e-06
arrogant,-1.1282302713146062,2,-3.7890592131737175e-05
arrogantly,0.003976737589550548,1,6.677756564935768e-08
articulate,0.059291132580482145,4,3.9824780078238945e-06
ashamed,-0.062241168985999504,12,-1.2541879833288454e-05
asinine,-2.0673967103276487,0,-0.0
aspirations,-1.9569253201361418,0,-0.0
aspire,0.0,4,0.0
assassin,0.12648887589099359,1,2.124007185165798e-06
assault,-0.0039695900912548945,2,-1.3331508903999513e-07
assure,0.19307677127396283,27,8.753816537474806e-05
assuredly,-0.9040460110495064,4,-6.072313346651709e-05
assuring,0.11053154277526975,5,9.280254464608221e-06
astonished,-0.44909627054226203,3,-2.2623737433281604e-05
astonishing,1.211292457440605,11,0.000223740882453094
astonishingly,0.2027560864674091,3,1.021406937470156e-05
astonishment,0.16740706772750386,1,2.811107397358676e-06
astound,-0.559808719500401,1,-9.400334489192656e-06
astounded,0.293276494472729,8,3.939770210541766e-05
astounding,0.16997690183738876,14,3.9959642425501124e-05
astoundingly,0.4567813755832222,4,3.068117783337065e-05
astray,0.08339551773484503,7,9.802670340944305e-06
atrocious,-0.5523520925968735,7,-6.492585720342079e-05
atrocity,-0.7339867724021921,0,-0.0
attack,0.19978039719047672,17,5.703027190082792e-05
attacks,-0.3606635785671104,0,-0.0
attentive,0.02705282284309716,1992,0.000904910382580762
attraction,-0.2722227525320284,7,-3.199824133067233e-05
attractive,0.15409484209612767,76,0.00019665515850526773
attractively,0.7937951770658916,10,0.00013329446149010807
audaciously,-0.22367450775271516,0,-0.0
audacity,-0.230516799173426,2,-7.74169798406186e-06
audible,0.25419204906721465,2,8.536809815529777e-06
audibly,0.2792936793189768,3,1.406973800975501e-05
auspicious,0.0,1,0.0
austere,0.0,0,0.0
authentic,0.15225571102585195,1889,0.004829578152334671
authoritative,-0.027236072693387868,1,-4.573494205633374e-07
available,-0.04351530210921394,658,-0.00048080784504068335
aver,0.32730395944029067,1,5.496103563948997e-06
averse,0.5038839155097508,5,4.230621268049358e-05
aversion,-0.28692001923111154,4,-1.927189812138041e-05
avid,-0.5812820310361124,15,-0.00014641373027844047
award,-0.07154642192243763,39,-4.685502510369202e-05
awarded,-0.031592867126368496,7,-3.713562430893664e-06
awards,-0.29294797182920046,16,-7.870713912659873e-05
awe,-0.007663280099398789,23,-2.9596897213556582e-06
awed,-1.0258056829899,3,-5.167613260628862e-05
aweful,-0.8219754809988657,0,-0.0
awesome,0.33165593606294763,3024,0.01684120685542641
awesomely,0.03728205102960762,17,1.0642713384996801e-05
awesomeness,0.5138169079693191,23,0.00019844486974903176
awful,-0.6607496534860436,73,-0.0008099597780843832
awfully,-0.5008800766502836,11,-9.251882125122783e-05
awfulness,0.0,0,0.0
awkward,-0.26111293593827084,114,-0.0004998467674798979
awkwardness,0.24391772776864373,3,1.2287634056050698e-05
awsome,0.23697201092655007,16,6.366792340853038e-05
babble,0.0,1,0.0
backache,0.0,1,0.0
backbone,0.39750579932405194,2,1.334987235773952e-05
backward,0.0,1,0.0
bad,-0.35024579664904154,1458,-0.008574999521666822
badly,-0.4808140589459526,22,-0.00017762475310335432
baffle,-0.46131840766132953,0,-0.0
baffled,-0.16018255076899185,7,-1.8828550768789344e-05
baffling,-0.768070289409156,1,-1.2897472619041442e-05
bait,-0.8756636915158554,0,-0.0
balanced,0.12512817055723394,272,0.0005715150186654962
balk,-0.03247333100421061,2,-1.0905874195395826e-06
banal,-0.5843690253348456,0,-0.0
bane,0.5472615992476156,1,9.18964265259967e-06
bankrupt,0.0,0,0.0
barbarian,0.5555827449215083,2,1.8658743448465486e-05
barbaric,0.0,1,0.0
bargain,0.9103463093751857,71,0.0010853470574563103
barren,0.22550087079020342,2,7.573242570869272e-06
baseless,-0.09378541138029313,0,-0.0
bash,-0.5820169714464778,4,-3.9093026024078305e-05
bashful,-0.7669768132437944,0,-0.0
bashing,0.567171990483705,2,1.9047957767453823e-05
bastard,0.0074732427005670815,5,6.274552240535231e-07
battered,0.042079266916598544,45,3.179686679283541e-05
battering,0.0,0,0.0
beastly,1.350959410995607,2,4.537074862290459e-05
beauteous,0.6721279939246313,1,1.1286405056499047e-05
beautiful,0.008920799043637174,1313,0.0001966854034171079
beautifully,0.16651430401988634,451,0.001261048346201114
beauty,0.30258128283147523,33,0.00016767165390647976
beckon,-0.26999110176307084,2,-9.067406695428226e-06
beckoned,1.0164765672324374,3,5.1206167747469646e-05
beckoning,-0.31513251109013996,1,-5.291720027709228e-06
beckons,1.2212330742930277,2,4.101400706250093e-05
beg,-0.30236657046051757,8,-4.061882999200935e-05
begging,-0.3618405723573336,14,-8.506461601629955e-05
belabor,0.21803689841871896,1,3.661285908428247e-06
belated,0.16507931160167533,5,1.3860098032112719e-05
believable,-0.18655414939739434,1,-3.132626098156138e-06
belittle,-0.14063768952991273,1,-2.3615947328370624e-06
belittled,-0.6087252875713094,0,-0.0
belligerent,0.28175899375566965,2,9.462620693030282e-06
belligerently,0.0,0,0.0
beloved,-0.19246225473330733,21,-6.786854092892689e-05
bemoaning,0.3887482705548452,1,6.527879341665186e-06
beneficial,1.0669042857225048,1,1.7915507215920622e-05
benefit,-0.2168207021087372,36,-0.00013107108536933334
benefits,-0.38732926289487424,7,-4.5528359085574286e-05
benevolence,0.0,1,0.0
benevolent,0.0,2,0.0
bent,-0.5058759985228701,8,-6.795754950602769e-05
berate,-0.3047404796109183,0,-0.0
bereavement,0.32795443304808675,1,5.507026347529667e-06
bereft,0.5553564498077249,1,9.32557176598141e-06
beset,-0.6752741161865402,0,-0.0
best,0.2661138884766604,9522,0.04254998062323281
betray,0.0,0,0.0
betrayal,0.0,1,0.0
better,-0.15984182917801504,3277,-0.008795702482139229
beware,-0.3322725596943455,77,-0.00042962431314589943
bewildered,-0.10992009889891424,3,-5.537350495310699e-06
bewildering,0.0,1,0.0
bewilderment,0.0,0,0.0
bias,-0.09543656320570076,14,-2.2436053950829705e-05
biased,-0.17107882817966463,28,-8.043738562987993e-05
biases,0.7480299369810102,1,1.2560954073431793e-05
bicker,0.0,0,0.0
bickering,-0.3178097818779806,1,-5.336676885377159e-06
bitch,-0.06318298802872627,13,-1.3792632394771652e-05
bitchy,-0.7083891521481696,1,-1.1895304140048521e-05
biting,-0.2216488579154104,15,-5.5829071546399044e-05
bitingly,0.0,1,0.0
bitter,-0.21803868188124745,105,-0.00038443816492361266
bitterly,1.0951144841225973,2,3.677842840282769e-05
bitterness,-0.40014500087117044,18,-0.0001209465679688519
bizarre,-0.42230780569178694,11,-7.800553906853937e-05
blah,-0.30325181705538745,31,-0.0001578587844021529
blame,0.24284313591689557,48,0.00019573600423178044
bland,-0.6812607716721084,290,-0.0033175312967643647
blandish,-2.5035901402667577,0,-0.0
blasphemous,-0.7406721624975673,1,-1.2437401976383115e-05
blasphemy,0.03443902680029231,1,5.78301766528283e-07
blasted,0.7103198409582528,3,3.578317307352832e-05
blatant,0.06487183445662262,2,2.178661823502909e-06
blatantly,-0.9880459906979199,2,-3.3182629993885e-05
bleak,-0.3227835722123381,1,-5.420197007864356e-06
bleed,0.0,2,0.0
bleeding,-0.8599540022103209,0,-0.0
blemish,0.5318307622156554,2,1.7861054614980365e-05
bless,0.0961172232118164,19,3.066609418700483e-05
blessing,0.8191378396492259,20,0.00027510002674947136
blind,-0.3555021775872595,8,-4.7756875011722125e-05
blinding,0.0,0,0.0
blindingly,0.0,1,0.0
bliss,1.3931837468309163,21,0.000491282554464153
blissful,-0.24024163848977187,8,-3.2273191629469624e-05
blissfully,0.02372783797482224,4,1.5937559091095001e-06
blistering,-0.7883629634502926,2,-2.647645632221563e-05
bloated,-0.0282053857287996,17,-8.051644905118103e-06
bloodthirsty,0.0,1,0.0
bloody,0.17688408541000186,102,0.0003029650844945626
bloom,0.12726381480843077,2,4.274039992222957e-06
blossom,0.37475984485516256,37,0.00023284044632658875
blow,-0.20866730204954895,76,-0.00026630029143883863
blunder,-0.2024350976186589,0,-0.0
blunders,0.0,0,0.0
blunt,-0.26936622561984935,4,-1.8092841591875964e-05
blur,0.09659323193981709,2,3.2439962365602192e-06
blurring,-1.0746849121452315,0,-0.0
blurry,0.5530899078582555,2,1.8575023772778597e-05
bogus,-1.0347897236445345,0,-0.0
boil,-0.1180733091411556,3,-5.948077771081858e-06
boiling,-0.048209226128747965,5,-4.047658023974674e-06
boisterous,-0.15266815517459575,12,-3.076333056984063e-05
bolster,0.0,1,0.0
bomb,0.536887083095934,203,0.0018301329572218332
bondage,0.0,1,0.0
bonkers,0.9569162554079153,4,6.427433203975787e-05
bonny,-0.5078220783856904,0,-0.0
bonus,0.19687733580822986,221,0.0007306201506854312
bonuses,-0.2508333621692702,6,-2.5272034071326257e-05
boom,0.07057620074536544,12,1.4221426802531995e-05
booming,-0.09699525595864453,5,-8.143744623072654e-06
boost,-0.10450186002424597,17,-2.983160297575533e-05
bore,-0.28165105410565106,7,-3.310648473165565e-05
bored,-0.16440232653425735,33,-9.110150415822294e-05
bores,-0.01750988186001823,0,-0.0
boring,-0.26495896077900677,126,-0.0005605996281930892
botch,-1.2666750273786027,0,-0.0
bother,-0.296727780307546,109,-0.0005431106940744645
bothered,-0.3790022168181834,37,-0.0002354762564191427
bothering,-0.4283022882895942,7,-5.03445059448408e-05
bothers,-0.07044589166819748,8,-9.463445952202779e-06
bothersome,-0.2413615102786722,3,-1.2158861681152886e-05
bountiful,0.08544214788399931,11,1.5782234462721528e-05
boycott,-0.7663890144310365,0,-0.0
brainless,-0.05411856632967355,0,-0.0
brash,-0.8617927998796576,0,-0.0
brat,-0.4216361778481049,1,-7.080134636084513e-06
brave,-0.06690064529210768,18,-2.0221178386249635e-05
bravery,0.26340399372433954,1,4.423092318047077e-06
bravo,0.669327268189261,62,0.0006968412585258965
brazen,0.31455034946517585,1,5.2819443421745e-06
brazenly,0.0,0,0.0
break,-0.09093044001176787,263,-0.0004015768693426744
breakdown,-0.3623546624936151,10,-6.084676627042167e-05
breaking,-0.05558536863016034,38,-3.5468901261856744e-05
breaks,-0.06372145572309366,31,-3.31704246274836e-05
breakup,0.23685855994045982,1,3.977340138710032e-06
breathtaking,0.5843901515977095,18,0.0001766359270680879
breeze,0.7744746053898932,47,0.0006112356672038719
bribery,0.0,1,0.0
bright,-0.1341291282066372,341,-0.0007680352081955817
brighten,0.24975558696246397,11,4.613298388949327e-05
brighter,0.8393091098962456,18,0.0002536869287031909
brightest,0.34775597217010046,3,1.751860418643037e-05
brilliance,0.9492797203184676,4,6.376139980645269e-05
brilliant,0.293040692246158,89,0.00043794703133241637
brilliantly,0.31343417981518484,7,3.684241098042541e-05
brisk,0.024296618310591434,26,1.0607739052850907e-05
brittle,0.3656329423581608,13,7.981643354809395e-05
broke,-0.10366979440690914,46,-8.007809213322508e-05
broken,-0.23147583134830313,49,-0.00019046070217737193
brood,0.09559674442474977,1,1.605265052806787e-06
bruised,0.0,1,0.0
bruises,-0.5838146703338227,0,-0.0
brusque,0.06986628256606581,12,1.4078375046896657e-05
brutal,-0.41188685503025846,7,-4.8414964824217645e-05
brutally,0.2569911145341008,4,1.7261627789770337e-05
brute,-0.16935986114408563,0,-0.0
bs,-0.3303703062178185,11,-6.102353184437136e-05
buckle,0.3407661113066175,5,2.8610803273325625e-05
bug,-0.28939672242427844,15,-7.289345171218728e-05
bugging,0.5105371354349543,4,3.4291854878758346e-05
buggy,0.872539980579758,1,1.4651732613174335e-05
bugs,-0.47209629553543525,3,-2.37823899551032e-05
bulkier,0.740189663991407,1,1.2429299838652051e-05
bulky,0.6880820843167635,5,5.777153448387657e-05
bullies,0.0,1,0.0
bullshit,-1.0410395822765184,3,-5.244355767782032e-05
bully,0.8750576489197559,2,2.938801883798213e-05
bullying,0.0,0,0.0
bum,0.4087506415748527,10,6.863760101673372e-05
bump,0.20801599346358535,28,9.780440315993401e-05
bumped,-0.11824166178012167,12,-2.3826234910019143e-05
bumping,-0.34394204146018936,18,-0.00010395883843168001
bumps,0.19680242508774798,14,4.6266018794137417e-05
bumpy,0.03786869309835028,1,6.358928851818626e-07
bungle,0.29981654203646857,1,5.0345335511228605e-06
bunk,0.0,0,0.0
burden,1.2499875570495953,4,8.395940066157948e-05
burdensome,0.0,0,0.0
burn,-0.17831085727095058,31,-9.282033475617053e-05
burned,-0.47948460182085634,32,-0.000257648899420127
burning,0.45490012740180596,31,0.00023679983794760854
burns,0.8539778481951694,5,7.170018204217906e-05
bust,-0.8944232138251766,9,-0.00013517277210549754
butcher,-0.05180790171558644,12,-1.0439528825010701e-05
butchery,0.7392380865717585,2,2.4826641811249277e-05
buzzing,0.11830311936257475,24,4.767723778717413e-05
cackle,0.0,0,0.0
calamitous,-1.269220594372038,0,-0.0
callous,0.0,0,0.0
calm,-0.014271760421035028,51,-1.2222255868363554e-05
calming,1.030472939848093,17,0.00029416375566593196
calmness,0.0,2,0.0
cancer,-0.32128581019586494,3,-1.618513955177987e-05
capability,-0.10971759427664171,1,-1.8423830312439835e-06
capable,-0.16529496946015254,14,-3.88589732073169e-05
capably,0.16741041517331529,2,5.62232721565406e-06
captivating,0.05233526573930121,3,2.6364487711227773e-06
carefree,1.3877787807814457e-17,2,4.660729381990347e-22
careless,-0.3340869695772231,2,-1.1220008381825064e-05
carelessness,-0.9268055662591133,0,-0.0
caricature,-0.2580469373649694,0,-0.0
carnage,0.34953772682665013,2,1.1738908074511356e-05
carp,0.0,1,0.0
cartoonish,0.7575222909731153,1,1.272035013052652e-05
castigate,0.0,0,0.0
catastrophe,-0.3221809445610843,1,-5.410077655848407e-06
catastrophic,0.894501164438393,1,1.5020505850993971e-05
catchy,0.0,1,0.0
cautionary,0.8074314511355608,2,2.7116854215998147e-05
cave,-0.013779634921078969,15,-3.4708242177623677e-06
celebrate,-0.0511689191515561,213,-0.00018301618382726774
celebrated,-0.11209562830757056,41,-7.717491873674088e-05
celebration,0.007285515011402814,118,1.44359680841203e-05
celebratory,0.14256679679232437,25,5.9849709830200656e-05
chaff,0.0,1,0.0
chagrin,0.5544211218265785,1,9.309865694293703e-06
challenging,-0.0277279181967987,29,-1.3502646891912318e-05
champ,0.48459150442246157,2,1.627456691370438e-05
champion,0.16381244231917436,5,1.3753731387625467e-05
chaos,0.29922652605267785,20,0.00010049251949646623
chaotic,-0.03911842088344403,19,-1.2480689091641532e-05
charisma,0.0,1,0.0
charismatic,-0.2533951793885669,5,-2.1275119172199668e-05
charitable,-0.09557983208134031,0,-0.0
charm,-0.15491256538260012,104,-0.000270535108808947
charming,0.17638834590751135,274,0.0008115664759984234
charmingly,1.3655741881347139,2,4.58615726805049e-05
chaste,0.0,1,0.0
chastise,-0.09135671905529619,0,-0.0
chatter,0.041648229390096256,11,7.692949410449e-06
cheap,-0.06459272239441896,1086,-0.001177923437001931
cheaper,-0.22375704662578966,173,-0.0006500196310159459
cheapest,-0.08063082704851166,65,-8.800718293513664e-05
cheaply,-0.6522840521089608,3,-3.285955394154491e-05
cheat,0.0370099971356836,22,1.3672419683386605e-05
cheated,-0.05286000715364486,10,-8.876277396837194e-06
cheater,0.0,0,0.0
cheating,0.054368202743383304,5,4.564767156718775e-06
cheats,-0.6385921616089028,0,-0.0
checkered,-0.9754391272967666,2,-3.2759239901154175e-05
cheer,-0.35464943156928136,7,-4.168703017505658e-05
cheerful,0.2981426951507472,75,0.0003754819676300719
cheery,0.06536627557488907,24,2.634320616935347e-05
cheesy,-0.18607594676838593,135,-0.0004218204730946417
cherish,0.4060014369774452,6,4.090557196844222e-05
cherished,0.28742483721624396,3,1.4479354373467421e-05
chic,-0.02703485105627481,128,-5.810822365668954e-05
childish,0.17279245047950403,3,8.704616997556962e-06
chill,0.3140993689541459,147,0.0007753326040478817
chilly,-0.20193511765422908,71,-0.00024075418715492787
chintzy,-0.4559212895519461,2,-1.5311703706070194e-05
choke,-0.6514474408536469,5,-5.4695681157110334e-05
choppy,-1.1038159001903647,0,-0.0
chore,-0.6018989529603656,3,-3.0321347039244638e-05
chronic,-0.4965597929085864,0,-0.0
chunky,0.08767751427969697,48,7.066967835547849e-05
clamor,0.0,0,0.0
clarity,-0.19306557886823944,4,-1.2967865318930645e-05
clash,0.43335943174302205,8,5.821593655870796e-05
classic,0.07575477516426901,417,0.0005304564287261583
classy,0.40400202145064484,258,0.0017502774303846448
clean,0.07435813101217194,1831,0.0022862328365678202
cleaner,-0.20080375196719918,22,-7.41819341630572e-05
cleanest,-0.09863266485203094,19,-3.146864307140966e-05
cleanliness,-0.10296426861052581,53,-9.16359859678578e-05
cleanly,-0.21802432772804045,6,-2.1966448924775703e-05
clear,-0.20930056359037846,209,-0.000734548256824105
cleared,-0.3529257780226132,68,-0.0004029915520139995
clearer,0.41075382164193236,3,2.0692192788248874e-05
clearly,-0.26508513121468075,308,-0.0013710071939501893
clears,0.08536863482415508,2,2.8670283054861324e-06
clever,-0.05584802552566779,20,-1.8756053709587516e-05
cleverly,-0.6910773480783785,7,-8.123222455246927e-05
cliche,-0.9266853507607411,3,-4.668283268877994e-05
cliched,0.31958010757508903,2,1.0732808556390685e-05
clog,-0.2995251373404446,2,-1.005928053937549e-05
clogged,-1.0261403461286323,0,-0.0
clogs,0.0,0,0.0
cloud,-0.3594779410656373,16,-9.658192935669997e-05
cloudy,-0.1912777909808842,6,-1.9271674265940776e-05
clueless,-0.42007037607359987,8,-5.64307329491671e-05
clumsy,-0.2279093510446224,4,-1.530825839902085e-05
clunky,1.1198634927113058,2,3.760960144785417e-05
coarse,0.3987674259173622,6,4.0176728833694477e-05
cocky,-0.6648311227027734,0,-0.0
coherent,0.0,3,0.0
cohesive,-0.02036801750665812,8,-2.73616570481705e-06
cold,-0.26367990045761763,911,-0.0040336578001895764
coldly,-0.3625190769236043,2,-1.2174874963850225e-05
collapse,0.7350468871096079,2,2.46858841721389e-05
colorful,0.26837362779882834,91,0.00041009538100640413
combative,-0.09188394409220385,0,-0.0
comely,0.0,1,0.0
comfort,0.007775075734400229,255,3.329265704379464e-05
comfortable,0.023739987720992346,694,0.0002766582394943695
comfortably,0.056977391395568226,43,4.114098317452703e-05
comforting,0.060859710294350305,106,0.00010832766810856281
comfy,-0.004984824447926414,96,-8.035719153024849e-06
comical,-0.11897759725357415,7,-1.39851420737342e-05
commend,-0.32007489687295,10,-5.3747128034818315e-05
commendable,-0.5775772867415324,5,-4.8493525552587016e-05
commiserate,0.0,0,0.0
commitment,0.032430087066137085,13,7.079378221718533e-06
commonplace,0.4037737026989702,1,6.780187108728006e-06
commotion,0.011445602497412319,5,9.609754917897232e-07
compact,0.27892337165108094,6,2.810216667629107e-05
compassion,0.892693821319967,1,1.4990156859886603e-05
compassionate,0.4760088262359437,4,3.1972650875600736e-05
compatible,-0.24272759235351654,4,-1.63035728340621e-05
competitive,0.2165066325474253,40,0.00014542358446226848
complacent,-0.1988254020906149,3,-1.0016056660932374e-05
complain,-0.012169312005087193,204,-4.168692317701819e-05
complained,-0.2506627084902814,45,-0.00018941130242582387
complaining,-0.03798988017587569,74,-4.720666195954462e-05
