word,score,frequency,polarity
appeal,-0.05922134016432418,29,-5.875534946169693e-05
appealing,-0.0022726146985807723,40,-3.109975639522097e-06
applaud,-1.3085445696093223,4,-0.0001790687060703828
appreciate,0.1102718947159857,138,0.0005206131190833399
appreciated,-0.0651002098646597,114,-0.0002538974999853303
appreciates,0.3614379444918698,2,2.4730615428797112e-05
appreciative,0.2861154740856845,10,9.788418545524616e-05
apprehension,0.0,1,0.0
apprehensive,-0.24256166875831048,7,-5.80886651148879e-05
appropriate,0.15210449455336303,29,0.00015090764085006936
approval,0.6393000045457482,10,0.00021871365191438529
approve,0.8292781432550246,11,0.00031207867176891104
arbitrary,-0.4518340869085456,0,-0.0
ardor,0.0,1,0.0
arduous,-0.003748821784566106,1,-1.2825254138098206e-07
arduously,0.0,0,0.0
argumentative,0.0,0,0.0
arrogance,-0.5405721824984231,0,-0.0
arrogant,-0.3196972215467708,2,-2.187459606888613e-05
arrogantly,-0.19461757983911462,0,-0.0
articulate,0.3468857642491304,3,3.5602370603742426e-05
ashamed,-0.2576674489034362,3,-2.644551305885421e-05
aspirations,0.0,2,0.0
aspire,0.17192084372307725,1,5.881657328877087e-06
assault,1.6498639608595298,1,5.644419982413718e-05
assure,-0.04998343060582776,9,-1.5390040213905228e-05
assuring,0.4883340315145277,1,1.6706603883493933e-05
astonished,0.15577384346440493,2,1.065849082890215e-05
astonishing,-0.34995100735476753,1,-1.197232320748435e-05
astonishingly,0.5276984407697815,2,3.610663296406305e-05
astonishment,0.0,0,0.0
astounded,-0.35255977422320156,3,-3.618471853128993e-05
astounding,-0.2622934230654569,2,-1.794686439038364e-05
astray,-0.8550094811491102,0,-0.0
atrocious,0.09492256734950674,7,2.2732055129885295e-05
atrocity,0.0,0,0.0
attack,0.7974542548786129,10,0.00027282047720787305
attacks,0.0,0,0.0
attentive,0.1210806301943392,985,0.004080205978153408
attraction,0.17778497405453927,14,8.515188630734006e-05
attractive,0.08256363745851805,25,7.06154956025642e-05
attractively,-0.44015887199035253,2,-3.011692589738984e-05
audacity,-1.0810141827821487,0,-0.0
audible,0.2390253298358368,1,8.177397531161026e-06
audibly,-0.5929417197277604,0,-0.0
auspicious,0.22545517081724908,1,7.713143031722514e-06
austere,0.13262760100092796,1,4.5373794389643505e-06
authentic,0.11922215859894128,1199,0.004890433395830673
available,-0.0504789665896039,387,-0.0006683325374675575
avalanche,-0.25067628754910676,10,-8.575993415980388e-05
avaricious,-0.9878618948645367,0,-0.0
averse,0.7413436655634185,1,2.5362424412022527e-05
aversion,-0.46388400397362156,0,-0.0
avid,-0.4603508718575936,5,-7.874630035196607e-05
award,-0.7155448422397359,6,-0.00014687885916655542
awarded,-0.32913199928115017,0,-0.0
awards,0.27370604102183627,10,9.363874136908529e-05
awe,-0.41217866972635897,6,-8.460732187335456e-05
awed,0.0,1,0.0
aweful,-0.30891441209499904,1,-1.0568402740164182e-05
awesome,0.3419183435288341,1072,0.012539735349398227
awesomely,-0.024257237478764723,5,-4.14937349961764e-06
awesomeness,0.30425882064413107,13,0.0001353186680935239
awestruck,0.37548525774337466,1,1.284588634086126e-05
awful,-0.403227073091586,33,-0.0004552341228882086
awfully,-0.14243294574179333,1,-4.872834271015851e-06
awfulness,-0.013345020919370456,0,-0.0
awkward,-0.14458069749163147,67,-0.0003314028988005237
awkwardness,0.045092227560318436,5,7.71334717076949e-06
awsome,-0.010828798044930005,6,-2.2228117779534736e-06
backbone,-0.03393922284380623,11,-1.2772201549157324e-05
backward,0.0,0,0.0
bad,-0.3552634903416432,993,-0.012068992333535807
badly,-0.45343443462322286,12,-0.00018615166662602376
baffle,-0.2985969796902524,0,-0.0
baffled,-0.41100601313387247,3,-4.2183306171796696e-05
baffling,-0.16763176296509386,1,-5.734921757273139e-06
bait,-0.27384608161002805,1,-9.368665125214782e-06
balanced,0.1606813385772497,94,0.000516730955397245
bane,-0.4274763611924176,0,-0.0
bankrupt,0.05254262630167866,1,1.797558203957532e-06
barbaric,-0.8036238262413558,0,-0.0
barbarically,0.4967648709595813,1,1.6995034928483793e-05
bargain,-0.3672171992820374,23,-0.0002889495581076586
barren,-0.2185897942711958,2,-1.4956537411645281e-05
bash,-0.17669068799106658,2,-1.2089681012046977e-05
bashing,0.0,0,0.0
bastard,0.8608640578518967,1,2.9451387541973887e-05
bastards,0.6250464631517254,2,4.2767462412023635e-05
battered,-0.15012569602177628,56,-0.0002876167970311143
battering,-0.6602716619294211,0,-0.0
beautiful,0.04709624814602986,219,0.000352859334381818
beautifully,0.276560618225061,100,0.0009461533295417755
beauty,0.7237351649903071,21,0.0005199602622236213
beckon,0.9383808518828546,1,3.2103347652509564e-05
beckoning,0.0,0,0.0
beckons,0.12010200517452381,2,8.217721873043025e-06
beg,-0.4347070965499058,5,-7.435974966642248e-05
begging,-0.4678976470986135,3,-4.8022338053227516e-05
belated,0.7493224487163398,3,7.690616989904274e-05
belittled,0.0,0,0.0
belittling,-0.6112824879896703,0,-0.0
belligerence,-0.09497067232391346,0,-0.0
belligerent,0.7491617832973394,2,5.1259786746311286e-05
beloved,-0.1302899083143425,14,-6.240365092031458e-05
beneficial,0.0,0,0.0
benefit,-0.03586066506077397,21,-2.5763734734049037e-05
benefits,0.5293348819123044,8,0.0001448744117447292
benevolent,-0.6710622558414884,0,-0.0
bent,-0.5818855279923634,1,-1.9907134040108224e-05
berate,0.0,0,0.0
bereft,-0.6506540748932164,0,-0.0
berserk,0.540576912368966,1,1.8493907368079575e-05
best,0.25971149418191114,3694,0.0328215620769066
betray,-1.1058785189497886,0,-0.0
betraying,0.0,1,0.0
betrays,0.07375236753596967,1,2.523173709749219e-06
better,-0.15067093223557282,1991,-0.010262943074958107
beutifully,0.0,1,0.0
beware,-0.05113816187298305,69,-0.00012071615358316217
bewildered,0.9663029154201048,3,9.917580384058551e-05
bewildering,-0.35146987387462786,0,-0.0
bewilderment,0.0,1,0.0
bias,0.10086111561125166,13,4.485783451749133e-05
biased,-0.17027723162211306,15,-8.738140521148463e-05
bickering,0.31825746512839587,1,1.0888041913390212e-05
bigotry,-0.9964598245058446,0,-0.0
bitch,0.401583879278755,10,0.0001373875741631047
bitchy,0.4137378979031482,2,2.8309127465148696e-05
biting,-0.22337807138036003,8,-6.113665997409785e-05
bitingly,0.8466876019737881,1,2.8966390762018067e-05
bitter,-0.2913209746791879,28,-0.0002790621721182778
bitterly,0.07444063343480312,1,2.546720268039792e-06
bitterness,0.06273780808895223,9,1.9317149257631545e-05
bizarre,-0.08114316269559438,15,-4.164035033985343e-05
blah,-0.15624990037012013,11,-5.880085200380846e-05
blame,0.08137272573738888,30,8.351631105445318e-05
bland,-0.5453336862478629,239,-0.004458937769867918
blasphemous,0.7975389110403553,1,2.728494392885239e-05
blasphemy,-0.3185403386328716,1,-1.0897719419530333e-05
blasted,0.0,0,0.0
blatant,-0.5963448781352951,1,-2.0401809036445266e-05
blatantly,-0.4204927536352889,2,-2.877131396751891e-05
bleak,-0.0881617945161588,1,-3.016140763467629e-06
bleed,0.3619541142847326,1,1.2382966619388731e-05
bleeding,-0.381447254689857,0,-0.0
bless,0.21549664424850168,7,5.160713341565213e-05
blessing,0.0350281380214003,5,5.9918128671570816e-06
blind,0.08631781008978462,7,2.0671387979079452e-05
blindingly,0.700356316989165,2,4.7920377488139924e-05
bliss,0.2746229687096543,8,7.516194832970354e-05
blissful,0.0,2,0.0
blissfully,1.0049592341174454,3,0.00010314326727171864
blister,0.8389605544620615,2,5.740407488621701e-05
blistering,0.5638503548192917,2,3.8580250073163986e-05
bloated,0.01887678967620629,6,3.874811428574675e-06
blockbuster,0.27052854415312333,2,1.8510334871920857e-05
bloody,-0.17661240385157995,6,-3.625297376358124e-05
bloom,-0.4909520814348874,0,-0.0
blossom,0.25282668742773884,19,0.00016434167160886206
blow,-0.24041644297729786,36,-0.0002960996218673528
blunder,0.582363662360518,1,1.9923491698957167e-05
blunt,-0.4202853229451362,2,-2.875712096785058e-05
blurring,0.0,1,0.0
blurry,-0.3155096332266592,0,-0.0
bogus,-0.5360795076506683,1,-1.8340044736594878e-05
boil,-0.14213476065087216,19,-9.239002573953374e-05
boiling,0.16630283750819036,130,0.000739629451798315
boisterous,-0.6906377122991776,2,-4.725540282580757e-05
bomb,0.3561046971163333,190,0.002314741445504732
bombard,0.0,1,0.0
bombardment,-0.4691217797993699,0,-0.0
bombastic,-0.026309306905104572,0,-0.0
bonny,0.0,5,0.0
bonus,0.41159655058700356,144,0.0020277079467851014
bonuses,-0.6716793195678576,0,-0.0
boom,0.3512812016806194,27,0.00032448143843232034
booming,-0.10106962366386052,4,-1.3830944052529663e-05
boost,0.7390415967454612,9,0.00022755300618231786
bore,0.7171638515144769,3,7.360559543426038e-05
bored,0.627738591682263,20,0.00042951665527352924
boredom,0.44860823616243245,3,4.60425832530721e-05
boring,-0.3677437962382838,40,-0.0005032415959470185
botch,1.1192657648463855,1,3.829167857839157e-05
bother,-0.17498165580529984,79,-0.00047292339406837796
bothered,-0.5696662282851715,17,-0.00033131460420280246
bothering,-1.1424728555813415,0,-0.0
bothers,-0.4614177911088714,4,-6.314304360025608e-05
bothersome,-0.04943399398872367,2,-3.382414915410446e-06
boundless,0.0,1,0.0
bountiful,0.9010052807859353,8,0.00024659740835742327
boycott,0.0,0,0.0
brash,-0.006242606403621126,0,-0.0
brashly,-0.006242606403621126,0,-0.0
brave,0.46849351355993896,15,0.00024041747189186056
bravo,0.1478567684159823,6,3.035034589448833e-05
break,0.01073388733175487,89,3.268272228964021e-05
breakdown,-0.13108206328884475,5,-2.242252194472199e-05
breaking,0.27038173654561776,25,0.0002312536234567377
breaks,0.18702662233952042,20,0.0001279689513099695
breakup,0.2390580547349904,2,1.6357034193293904e-05
breathtaking,-0.3162226599441318,1,-1.0818428325149907e-05
breathtakingly,0.0,1,0.0
breeze,0.19758494223919085,15,0.00010139494127909213
bright,-0.001402540442730397,139,-6.669624411205103e-06
brighten,-0.1417345097050169,1,-4.848939777797362e-06
brighter,-0.48031808222514244,7,-0.00011502656775833039
brightest,0.7797170308466806,1,2.6675231982438614e-05
brilliance,0.0,1,0.0
brilliant,0.3478763460058477,13,0.00015471749907889224
brilliantly,-0.13501592685910047,1,-4.619087473797484e-06
brisk,0.2080928911204919,11,7.831070141380127e-05
brittle,-0.6114075090849963,1,-2.0917123129832237e-05
broke,-0.09078555629128614,25,-7.764758492241374e-05
broken,-0.25791371594936774,26,-0.00022941350033128842
brood,0.22385116486348666,1,7.658267699742958e-06
bruise,0.734180336493289,1,2.5117356705210024e-05
bruised,0.0,1,0.0
bruising,0.572068119088178,1,1.957126647581861e-05
brusque,0.7532356981354988,2,5.1538535623366325e-05
brutal,-0.2454636237378027,7,-5.878362525366469e-05
brutality,0.0,0,0.0
brutally,0.0,1,0.0
bs,-0.17876052690387426,7,-4.2809568536678744e-05
bug,-0.9730033809792065,1,-3.32878337659667e-05
bugging,-1.2538106654422938,1,-4.2894651571751414e-05
buggy,0.0,1,0.0
bugs,-0.27202979354472034,5,-4.6532636596770504e-05
bulky,0.9640988832335121,2,6.596639638956634e-05
bullshit,-0.19445276037689913,2,-1.330501268401636e-05
bully,-0.41640785826268784,0,-0.0
bum,0.5989825145443098,3,6.147613902267977e-05
bump,-0.14012842702182354,7,-3.3557953785588944e-05
bumped,-0.018507036365128543,11,-6.964673281437358e-06
bumping,0.36728032487765394,20,0.0002513036776446486
bumps,0.5556937616558397,3,5.703322904438998e-05
bumpy,0.0,0,0.0
burden,0.0,2,0.0
burdensome,0.30924184472989985,1,1.0579604677724934e-05
burn,-0.0015601405246853627,74,-3.949722847304716e-06
burned,-0.2614677720980808,24,-0.00021468445194505439
burning,0.05049274740400021,39,6.736972797659967e-05
burns,-0.003269460257105422,7,-7.829702976304466e-07
bust,0.8300840967914633,5,0.00014199180581448226
butcher,-0.4268005174484304,4,-5.840581833026759e-05
butchery,-0.2420556735385559,0,-0.0
buzzing,-0.21870669487031003,7,-5.2375876294634626e-05
calamity,0.0,0,0.0
callous,-0.8775274123648101,0,-0.0
calm,-0.09444299227760204,30,-9.693088499240717e-05
calming,0.2584511826980081,9,7.957785303736137e-05
cancer,8.673617379884035e-18,2,5.934736489828283e-22
capable,-0.40661424791665457,1,-1.3910853503819861e-05
capricious,0.0,0,0.0
captivating,0.0,0,0.0
carefree,0.19767563192598342,1,6.762765375504052e-06
careless,-0.7900888031308422,2,-5.40601302176423e-05
carelessness,-0.22419154947802156,0,-0.0
cartoonish,0.21241422114817257,1,7.266993539109564e-06
casualty,-0.1848473911440166,1,-6.32389295737313e-06
catastrophic,-0.7317817370537071,0,-0.0
catchy,0.40430577638015314,4,5.532750959701035e-05
cautionary,0.6838681152188784,1,2.339610383916792e-05
cave,-0.03140456240344247,2,-2.1487897641767e-06
celebrate,0.008726894417270615,49,1.4629415889369145e-05
celebrated,0.33502897953858374,10,0.00011461819347881755
celebration,-0.3661284100525782,20,-0.0002505155046545181
celebratory,0.3873999135798619,1,1.3253503714671978e-05
chagrin,0.0,2,0.0
challenging,0.005346578175861434,17,3.1095391375177684e-06
champ,-0.06604256081017727,3,-6.7782306681673555e-06
champion,-1.5295783377026304,1,-5.2329057054486156e-05
chaos,-0.2740293548689973,7,-6.562454615405341e-05
chaotic,-0.13414254724400582,14,-6.424891075662269e-05
charismatic,-0.6019149506664351,2,-4.118473832818577e-05
charm,0.1955387682965633,23,0.00015386218511190405
charming,0.6475425577353968,38,0.000841827478410711
chatter,0.21426152130831894,5,3.6650961564885214e-05
cheap,0.020810452424067077,580,0.0004129340542579167
cheaper,-0.1377109859087685,166,-0.0007820740219245835
cheapest,0.010665081868306385,43,1.5689309624946103e-05
cheaply,-0.344260909086491,3,-3.533297048441577e-05
cheat,-0.4905650817515378,5,-8.391465647477554e-05
cheated,-1.395221914427911,0,-0.0
cheating,-0.2669635290707136,1,-9.133203184081888e-06
cheer,0.47228309621148634,3,4.8472435464743725e-05
cheerful,0.2964047918985763,27,0.00027379163124398087
cheery,-0.06806214212431483,5,-1.1642514903235517e-05
cheesy,-0.07392748167645455,77,-0.0001947456753023264
cherish,-0.22687195659952147,1,-7.761613294544013e-06
cherished,0.0,1,0.0
chic,0.12383733314391113,39,0.00016522942157415444
childish,-0.6657298607437594,1,-2.277556827724117e-05
chill,0.22882221890236376,127,0.0009941984878754772
chilly,0.22114450557481857,64,0.00048420281754322234
chintzy,-0.7169541908393526,0,-0.0
choke,-0.09763862721083476,3,-1.0021070189274863e-05
choppy,0.0,1,0.0
chore,0.2953888771709141,1,1.010567489466008e-05
chunky,-0.3539890890719679,13,-0.0001574361326697086
clarity,-0.48793431138024934,1,-1.6692928887452937e-05
classic,-0.06128677650039716,157,-0.00032918316491831526
classy,0.1255317244300916,41,0.00017607939451364202
clean,0.05625297475618564,1177,0.0022651300474865036
cleaner,0.0226638177214793,40,3.10144614731157e-05
cleanest,0.22012610349646333,20,0.00015061656072286238
cleanliness,0.01494201291935154,47,2.402581618917285e-05
cleanly,0.585014689720652,5,0.00010007093563473348
clear,-0.07396903918352593,166,-0.000420077335082631
cleared,-0.025518629732533063,41,-3.579417786636523e-05
clearer,-0.6487224983861428,0,-0.0
clearly,-0.45438091896370236,98,-0.0015234119075758753
clears,-0.7154335165073998,1,-2.447600124897023e-05
clever,0.013005099721839997,6,2.6695380886431743e-06
cleverly,-0.6071627133471027,2,-4.1543805223886604e-05
cliche,1.64666668244004,5,0.00028167408184058155
cliched,0.0946142807075614,1,3.2368895212987132e-06
clog,-0.27762995731294776,2,-1.8996233822302275e-05
clogged,0.3374798443625499,1,1.154566692995381e-05
cloud,0.1354195766185387,5,2.3164484539606345e-05
cloudy,-0.24345311808527897,5,-4.164439241965087e-05
clueless,-0.16400943868917922,6,-3.3665981256759336e-05
clumsy,-0.13934980999661706,4,-1.9069423194884304e-05
clunky,-0.14315867974072297,3,-1.4692987999389974e-05
coarse,0.21551891498541997,3,2.2119628633467668e-05
cocky,0.18844291784678524,1,6.44690105531253e-06
coerce,0.4134885304665583,1,1.4146032516816911e-05
coercive,0.0,0,0.0
coherent,0.011714859144621802,1,4.007820439487445e-07
cohesive,0.41413462343880003,2,2.833627255824838e-05
cold,-0.06795669834974755,1070,-0.002487638290599722
coldly,-0.49636617426760565,1,-1.6981394945864033e-05
collapse,0.1480691419438803,1,5.065656583779688e-06
colorful,0.0014714498308287666,52,2.6177006911767313e-06
combative,0.0,0,0.0
comfort,0.1198842589154106,233,0.0009556288856411451
comfortable,0.05031721553732969,245,0.00042174881309085783
comfortably,0.22327653081141446,24,0.0001833266075769397
comforting,0.32320092821635055,89,0.0009840876705869037
comfy,-0.05370197045683242,33,-6.062829370767944e-05
comical,-1.005097784782911,3,-0.00010315748731949139
commend,0.8792873397478078,4,0.00012032669719436303
commendable,-0.7832757289572398,2,-5.35939602433965e-05
commitment,-0.6289578810109597,2,-4.303509278213888e-05
commotion,0.2786635374019983,1,9.533477160519955e-06
compact,-0.3094117370620838,6,-6.35125016206809e-05
compassionate,-0.13670966181749314,0,-0.0
compatible,-0.23679319182541136,2,-1.6202065810838958e-05
competitive,-0.04352044938936392,20,-2.9777933212017736e-05
complacent,-0.03469699452173429,2,-2.37406736378613e-06
complain,-0.035087282303756614,144,-0.00017285558165381295
complained,0.01723820174966255,22,1.297435643149422e-05
complaining,0.10419891170836573,49,0.0001746748776500144
complains,-0.7234610856042066,4,-9.900254336013775e-05
complaint,0.2527695589357311,184,0.0015911597278198606
complaints,0.10642558272941115,163,0.0005934782752273013
complement,0.19410392156221473,41,0.00027226345480844353
complementary,0.04670284130846154,43,6.870414561285824e-05
complemented,0.34467930494732263,22,0.00025942335644341764
complements,0.5195631633680927,17,0.00030217494961538063
complex,0.2728119181891201,74,0.0006906630840230889
compliant,0.7310931165924851,3,7.503521552437412e-05
complicated,-0.3869415231895341,15,-0.0001985673228820736
compliment,0.0602582279093752,54,0.00011132207687671093
complimentary,0.00041055739650824874,207,2.907471128197314e-06
comprehensive,-0.11840610601755625,9,-3.6457576262675545e-05
concede,0.0,3,0.0
conceded,0.672216478155776,2,4.599496942564324e-05
concern,0.07880866424888136,19,5.122697984018973e-05
concerned,0.2025117489710107,27,0.00018706182765026647
concerns,-0.39971471481429144,15,-0.00020512215950100484
concession,0.5594964061459559,1,1.91411702410522e-05
concise,0.5898155582250973,4,8.071372674992779e-05
condescend,0.9402065568467118,1,3.2165807623903925e-05
condescending,0.020605354634281453,2,1.4098771559549404e-06
confess,0.16251017356232111,4,2.223881950904155e-05
confession,0.519228651615477,4,7.105421164768759e-05
confidence,0.17906212315659373,10,6.125970686164684e-05
confident,0.08688677832361635,14,4.1615288967862775e-05
confined,-0.5832846272547039,3,-5.9864997665552915e-05
conflicted,-1.1415782397753855,1,-3.905502017705732e-05
conflicting,0.0,0,0.0
confront,-0.41640785826268784,0,-0.0
confrontation,0.540576912368966,1,1.8493907368079575e-05
confuse,-0.3141594339137632,3,-3.2243527257656165e-05
confused,-0.4594089636305649,61,-0.0009587391988184898
confuses,-0.6356032530658078,2,-4.348978809892629e-05
confusing,-0.14361625840346584,44,-0.00021618595175342103
confusion,-0.02055630361475936,14,-9.845646616716766e-06
congenial,0.0,0,0.0
congested,-0.14963863463274482,7,-3.583545817410927e-05
congestion,0.640654591330471,1,2.191770753781974e-05
congratulate,0.0,0,0.0
congratulations,-0.1778168106133423,3,-1.8250100302429932e-05
cons,0.07259362066234094,29,7.202240845733449e-05
conscientious,0.0,2,0.0
conservative,0.47589820127785376,3,4.884346916981051e-05
considerate,0.07488731924068605,17,4.355403445404252e-05
consistent,0.2304950456290084,181,0.0014272871453592378
consistently,0.11181241630301855,188,0.0007191493077306701
conspiracy,0.0,0,0.0
constructive,-0.3905567973302648,1,-1.3361505211435676e-05
consummate,0.0,1,0.0
contaminate,0.5954605663796799,2,4.074311093942387e-05
contaminated,-0.7163236177254171,0,-0.0
contaminates,0.0,1,0.0
contaminating,0.6358646963998041,1,2.1753838398898534e-05
contamination,-0.35068768917525295,3,-3.599257843057676e-05
contemptible,0.1912867835160015,1,6.544193756962077e-06
contemptuously,0.0,0,0.0
contend,0.5376266616485024,3,5.517892524616856e-05
contentment,0.0,1,0.0
contradiction,0.0,1,0.0
contradictory,0.0,0,0.0
contribution,-0.7249931272918496,0,-0.0
contrived,1.0006669277926965,1,3.423424316772824e-05
controversial,-0.4327387225904401,1,-1.4804609052016426e-05
controversy,0.6446462719300542,5,0.00011027134312864423
convenience,-0.2603172999159912,39,-0.00034732722192007035
convenient,0.047905642520581423,180,0.00029500566724956055
conveniently,-0.02770732112296015,36,-3.412465140015619e-05
convience,0.8541559693184573,1,2.9221894263375207e-05
convient,0.0,1,0.0
convincing,0.3490366773377652,4,4.776417069281768e-05
cool,-0.02725895729645043,407,-0.00037955510159614524
coolest,0.928686373068831,12,0.00038126022842374175
cooperative,0.3896513513603216,2,2.6661057226159535e-05
cornerstone,0.45048839797671764,1,1.5411850768960576e-05
correct,0.04954992535315142,33,5.594072995737246e-05
correctly,0.14965351817328018,31,0.00015871567100142614
costly,-0.5112136234000867,1,-1.7489347362301972e-05
counterproductive,-0.35115230471556363,0,-0.0
courage,-0.05255622096092732,7,-1.2586163076513555e-05
courageous,0.0,0,0.0
courteous,0.16513295755341162,113,0.0006383860487011808
cozy,0.1813983553467881,263,0.001632150785364532
crack,0.29973744680723974,92,0.0009434090012407135
cracked,0.21424493301219336,20,0.00014659249607402896
cracks,-0.27339378946308085,2,-1.8706383131240563e-05
